iata,lat,lon
PSU,0.835578024,112.9369965
SQG,0.063619003,111.4729996
DJB,-1.638020039,103.6439972
PGK,-2.162199974,106.1389999
BKS,-3.863699913,102.3389969
PLM,-2.898250103,104.6999969
PDO,-3.286070108,103.8799973
RGT,-0.352807999,102.3349991
MPC,-2.541860104,101.0879974
KLQ,-2.623529911,103.9550018
TPK,3.263420105,97.18379974
MEQ,4.25,96.21700287
LSX,5.069509983,97.25920105
LSW,5.226679802,96.95030212
SBG,5.874129772,95.33969879
BTJ,5.523519993,95.42040253
SXT,4.33027792,102.3949966
MEP,2.382999897,103.8669968
SWY,4.216388226,100.6986084
TPG,4.867000103,100.7170029
TOD,2.818180084,104.1600037
AOR,6.189670086,100.3980026
BWH,5.465919972,100.3909988
KBR,6.16685009,102.2929993
KUA,3.77538991,103.2089996
KTE,4.537220001,103.427002
IPH,4.567969799,101.0920029
JHB,1.641309977,103.6699982
KUL,2.745579958,101.7099991
LGK,6.329730034,99.72869873
MKZ,2.263360024,102.2519989
TGG,5.382639885,103.1029968
PEN,5.297140122,100.2770004
PKG,4.244719982,100.5530014
RDN,5.76527977,103.0070038
SZB,3.130579948,101.5490036
DTR,48.49980164,-122.814003
AUT,-8.210519791,125.6159973
UAI,-9.303310394,125.2870026
DIL,-8.54640007,125.526001
BCH,-8.489029884,126.401001
MPT,-8.972240448,125.2149963
OEC,-9.198060036,124.3430023
VIQ,-8.883799553,126.3730011
ABU,-9.073049545,124.9049988
LKA,-8.34665966,122.9810028
SAU,-10.48330021,121.9000015
SGQ,0.5,117.3333588
LBW,3.867000103,115.6829987
BXT,0.119690999,117.4749985
NNX,4.136529923,117.6669998
TNB,-1.910130024,116.2020035
LPU,1.704486,114.970297
QPG,1.360419989,103.9100037
TGA,1.38725996,103.7089996
XSP,1.416949987,103.8679962
SIN,1.350190043,103.9940033
SKL,57.2533989,-5.827899933
ALH,-34.94329834,117.8089981
ABG,-17.61669922,143.1670074
AWN,-26.5333004,139.2669983
AUD,-18.51499939,139.878006
MRP,-27.33329964,133.6269989
AXL,-19.06019974,136.7100067
AXC,-22.9666996,145.2420044
ADO,-30.43829918,137.1369934
AMX,-21.73830032,135.2420044
AMT,-26.10829926,131.2070007
AYL,-18.01807903,135.5350685
ABH,-23.64609909,146.5839996
ARY,-37.30939865,142.9889984
GYL,-16.63689995,128.451004
ARM,-30.52809906,151.6170044
AAB,-26.70000076,141.0500031
AUU,-13.35389996,141.720993
AWP,-20.5,137.75
AVG,-15.69999981,130
AYQ,-25.18610001,130.9759979
AYR,-19.58440018,147.3289948
ACF,-27.57029915,153.0079956
ABM,-10.95079994,142.4589996
BCI,-23.56529999,145.3070068
ASP,-23.80669975,133.9019928
BDD,-10.14999962,142.1734
BKP,-20.49583333,138.4747222
BBE,-27.32859993,117.6729965
BNE,-27.38419914,153.1170044
OOL,-28.1644001,153.5050049
BKQ,-24.42779922,145.4290009
CNS,-16.88579941,145.7550049
CTL,-26.41329956,146.2619934
BDW,-17.2866993,127.4629974
BXG,-36.73939896,144.3300018
BVI,-25.89749908,139.3480072
BTX,-25.64170074,140.7830048
BQW,-20.14830017,127.9729996
BHQ,-32.00139999,141.4720001
HTI,-20.35810089,148.9519959
BEU,-24.34609985,139.4600067
BIW,-19.56669998,127.6669998
BZP,-14.74027778,144.1194444
BRK,-30.03919983,145.9519958
BUC,-17.74860001,139.5339966
BLN,-36.55189896,146.0070038
LCN,-30.53499985,139.3370056
BLS,-28.05830002,147.4830017
BQB,-33.68842316,115.4015961
ISA,-20.66390038,139.4889984
MCY,-26.60330009,153.0910034
MKY,-21.17169952,149.1799927
BNK,-28.83390045,153.5619965
BSJ,-37.88750076,147.5679932
GIC,-9.232780457,142.2180023
OKY,-27.41139984,151.7350006
BQL,-22.91329956,139.8999939
BMP,-20.80330086,149.2700043
PPP,-20.49500084,148.552002
ROK,-23.38190079,150.4750061
BOX,-16.07530022,136.302002
BME,-17.94470024,122.2320023
BZD,-34.62360001,143.5780029
BTD,-18.63999939,135.9380035
BWQ,-29.97389984,146.8170013
BHS,-33.40940094,149.6519928
BRT,-11.76920033,130.6199951
TSV,-19.25250053,146.7649994
BLT,-23.60309982,148.8070068
BDB,-24.90390015,152.3190002
BUY,-33.37829971,115.677002
BIP,-16.88080025,143.4790039
ZBO,-20.0182991,148.2149963
WEI,-12.67860031,141.9250031
WTB,-27.558333,151.793333
BWB,-20.86440086,115.4059982
BVZ,-16.73329926,125.4329987
CGV,-32.26499939,125.4929962
CLH,-31.77330017,149.6100006
CVQ,-24.88059998,113.6719971
CSI,-28.88279915,153.0670013
CAZ,-31.53829956,145.7940063
COJ,-31.33250046,149.2669983
CBY,-19.47940063,140.927002
CBI,-40.39170074,148.0169983
CPD,-29.04000092,134.720993
CRB,-29.52169991,148.5820007
CCL,-26.77499962,150.6170044
CNC,-10.05000019,143.0700073
CNJ,-20.66860008,140.5039978
CBX,-33.06439972,147.2089996
CUD,-26.79999924,153.1000061
CED,-32.13059998,133.7100067
CVC,-33.70970154,136.5050049
CFI,-17.02169991,131.3269958
LLG,-17.14279938,144.529007
CXT,-20.04310036,146.272995
DCN,-17.58139992,123.8280029
CKI,-11.16499996,132.4830017
CTN,-15.44470024,145.1840057
CMQ,-22.7730999,147.6210022
CMA,-28.03000069,145.621994
CML,-19.9116993,138.125
NIF,-21.67169952,121.586998
CES,-32.78749847,151.3419952
CNB,-30.98329926,148.3760071
ODL,-26.74530029,140.6380005
CUQ,-13.76080036,143.1139984
OOM,-36.30059814,148.973999
CDA,-12.90330029,132.5319977
CWW,-35.99470139,146.3569946
CYG,-36.18280029,147.8880005
CDQ,-18.22500038,142.2579956
KCE,-20.59670067,147.8600006
CMD,-34.62390137,148.0279999
CUG,-33.27830124,148.7630005
CUY,-27.44669914,117.9179993
CWR,-27.71170044,138.3280029
CCW,-33.66669846,136.8919983
CWT,-33.84469986,148.6490021
DJR,-21.70829964,139.5330048
DBY,-27.15530014,151.2669983
DRN,-28.5916996,148.2169952
DNB,-16.04999924,142.3999939
DRB,-17.37000084,123.6610031
DFP,-16.0529995,143.0119934
DGD,-27.83027778,117.3163889
DXD,-15.11749443,143.3160496
DLK,-29.01329994,138.4810028
DDN,-16.99169922,141.3170013
DLV,-12.55000019,130.6849976
DYW,-16.26469507,133.383379
DMD,-17.94029999,138.8220062
DVR,-13.7498064,130.6938782
NLF,-9.583330154,143.7669983
DRD,-16.55830002,141.8079987
DVP,-24.14999962,141.1080017
DPO,-41.16970062,146.4299927
DOX,-29.29999924,114.9329987
DRY,-15.7135704,126.3810968
DHD,-27.07500076,141.8999939
DRR,-25.68499947,140.2279968
DKV,-24.86000061,129.0700073
DYA,-22.62220001,148.3639984
ECH,-36.15719986,144.7619934
EUC,-31.70000076,128.8829956
ETD,-28.74080086,138.5890045
ENB,-29.83250046,115.2460022
EIH,-18.50329971,144.0939941
ELC,-12.01939964,135.5709991
EMD,-23.56749916,148.1790009
ERB,-26.26329994,132.1820068
EPR,-33.68439865,121.822998
EVD,-18.00099945,134.8630066
EVH,-29.09329987,153.4199982
EXM,-22.0333004,114.0999985
KFE,0,119.4291611
FLY,-35.66669846,145.5500031
FLS,-40.09170151,147.9929962
FVL,-18.2833004,128.4170074
FIK,-25.59469986,134.5829926
FOS,-30.83810043,128.1150055
FOT,-32.20420074,152.4790039
FIZ,-18.18190002,125.5589981
GAH,-25.61440086,151.6190033
GBL,-11.64999962,133.3820038
GUH,-30.96109962,150.2510071
GOO,-28.52140045,150.3200073
GDD,-18.67810059,128.5919952
GGD,-18.625,139.2330017
GTS,-26.94829941,133.6069946
GET,-28.79610062,114.7070007
GFN,-29.75939941,153.0299988
GBV,-16.42329979,126.4449997
GLT,-23.86969948,151.2230072
GUL,-34.81029892,149.7259979
GLG,-24.80830002,139.6000061
GEX,-38.22499847,144.3329926
GLI,-29.67499924,151.6889954
GLM,-22.88829994,138.8249969
GVP,-18.98329926,145.1170044
GPN,-11.40250015,130.4219971
GTE,-13.97500038,136.4600067
GFF,-34.25080109,146.0670013
GTT,-18.30500031,143.5299988
GEE,-41.08000183,146.8399963
GYP,-26.28280067,152.7019958
HWK,-31.85590744,138.4680786
HXX,-34.53139877,144.8300018
HVB,-25.31889915,152.8800049
HUB,-16.4896698,130.6302795
HIP,-21.33329964,138.2830048
HID,-10.58640003,142.2899933
HCQ,-18.23390007,127.6699982
HMG,-23.93000031,132.8049927
HLT,-37.64889908,142.0650024
HOK,-18.33670044,130.6380005
MHU,-37.04750061,147.3339996
HTU,-35.71530151,142.3600006
HSM,-36.66970062,142.1730042
HGD,-20.81500053,144.2250061
IDK,-26.9666996,133.3249969
IFL,-17.55940056,146.0119934
IFF,-18.89999962,141.2169952
IGH,-18.66060066,146.1519928
IKP,-16.27499962,141.4420013
INJ,-25.85000038,148.5330048
INM,-27.70000076,140.7330017
IVW,-17.84110069,129.6430054
ISI,-24.25830078,144.4250031
IVR,-29.88829994,151.1439972
JAB,-12.6583004,132.8930054
JUN,-24.8416996,143.0579987
QJD,-36.42670059,148.602005
JCK,-20.66830063,141.7230072
JUR,-30.29999924,115.0329971
UBU,-14.28829956,126.6320038
KAX,-27.69000053,114.262001
KBY,-32.83580017,134.2929993
KCS,-24.42329979,131.8350067
KRA,-35.75139999,143.9389954
KNS,-39.87749863,143.878006
KBB,-17.7791996,129.2100067
KFG,-17.43190002,130.8079987
KKP,-15.31890011,143.9550018
KRB,-17.45669937,140.8300018
KML,-19.375,140.0570068
KPS,-31.07439995,152.7700043
KNI,-33.71670151,117.6330032
KWM,-15.48560047,141.7510071
KGY,-26.5807991,151.8410034
KGC,-35.71390152,137.5209961
KUG,-10.22500038,142.2180023
LWH,-18.56830025,138.6349945
LGH,-30.59830093,138.4259949
LNO,-28.87809944,121.3150024
LEL,-12.49890041,135.8059998
LDH,-31.53829956,159.0769959
IRG,-12.78689957,143.3049927
LTP,-19.19580078,144.3710022
LDC,-20.45359993,149.0399933
LSY,-28.83029938,153.2599945
LOC,-33.5442009,135.6929932
LOA,-18.99329948,139.9069977
LTV,-17.04829979,141.3760071
LUU,-15.55000019,144.4499969
LHG,-29.45669937,147.9839935
LRE,-23.43420029,144.2799988
LUT,-15.18330002,144.3670044
LER,-27.84329987,120.7030029
LVO,-28.61359978,122.4240036
TGN,-38.2071991,146.4700012
LZR,-14.66670036,145.4499969
UBB,-9.949999809,142.1829987
AVV,-38.03939819,144.4689941
ABX,-36.06779861,146.9579926
MRG,-17.06920052,145.4190063
MBB,-21.16329956,119.8330002
XMC,-37.59830093,149.7200012
MFP,-22.10000038,137.9830017
MLR,-37.58359909,140.3659973
DGE,-32.5625,149.6109924
MQA,-19.73830032,120.8379974
MKR,-26.61170006,118.5479965
MEB,-37.72809982,144.9019928
MIM,-36.90859985,149.901001
SXE,-38.09889984,147.1490021
MGT,-12.09440041,134.8939972
MNG,-12.05609989,134.2339935
GSN,-31.45969963,137.173996
MGV,-18.62170029,126.8830032
MQZ,-33.93059921,115.0999985
HBA,-42.83610153,147.5099945
MHO,-17.05500031,125.7099991
MCV,-16.44249916,136.0839996
MQL,-34.22919846,142.0859985
XML,-34.75,137.5330048
MIH,-14.79139996,125.8239975
MTQ,-26.48329926,147.9369965
MJP,-34.26530075,116.1399994
LST,-41.54529953,147.2140045
MBW,-37.97579956,145.102005
MEL,-37.6733017,144.8430023
MMM,-22.80249977,148.7050018
MTL,-32.70330048,151.4880066
WME,-27.28639984,120.5550003
ONR,-24.81669998,140.5330048
OXY,-25.35829926,141.4329987
MMG,-28.11610031,117.8420029
OOR,-25.25,140.9830017
MRZ,-29.49889946,149.8450012
MET,-12.44419956,142.6380005
MIN,-32.84329987,135.1450043
MQE,-22.80579948,137.2510071
MOV,-22.05780029,148.0769959
RRE,-29.66329956,138.0650024
MWB,-29.20170021,116.0220032
MYA,-35.89780045,150.1439972
MTD,-16.97830009,130.5549927
UTB,-22.58329964,144.5330048
MGB,-37.74560165,140.7850037
ONG,-16.66250038,139.1779938
MNQ,-24.88579941,151.1000061
MUQ,-20.65889931,120.0670013
MNE,-28.00919914,138.6569977
MYI,-9.916669846,144.0549927
MVK,-28.3477993,138.6499939
MXU,-28.47500038,115.5169983
MXD,-23.36669922,139.6670074
MBH,-25.51329994,152.7149963
RTY,-28.58329964,140.3170013
NMR,-27.55830002,141.1329956
NRA,-34.70220184,146.5119934
NAA,-30.31920052,149.8269959
RPM,-14.72280025,134.746994
NBH,-30.64999962,153
NLS,-18.04999924,128.8999939
NAC,-36.98529816,140.7250061
QRM,-32.21469879,148.2250061
RVT,-33.79719925,120.2080002
NSV,-26.42329979,153.0630035
NSM,-32.20999908,121.7549973
NTN,-17.68359947,141.0700073
NUR,-31.44169998,130.9019928
NLL,-21.91329956,120.197998
NUB,-14.27169991,135.7169952
ZNE,-23.4178009,119.8030014
NYN,-31.55109978,147.2030029
OPI,-12.32499981,133.0059967
XCO,-38.2867012,143.6799927
OLP,-30.48500061,136.8769989
ODD,-27.56170082,135.4470062
MOO,-28.09939957,140.1970062
RBS,-37.79000092,148.6100006
OAG,-33.38169861,149.1329956
ODR,-17.34079933,128.9120026
OSO,-22.08169937,140.5549927
OYN,-35.08901243,142.3544884
ADL,-34.94499969,138.5310059
PUG,-32.50690079,137.7169952
PMK,-18.75530052,146.5809937
PBO,-23.17110062,117.7450027
CCK,-12.18830013,96.83390045
PDE,-26.11669922,139.3999939
DRW,-12.41469955,130.8769989
PRD,-20.11750031,119.5899963
BEO,-33.06669998,151.647995
GOV,-12.26939964,136.8179932
PPI,-33.23889923,137.9949951
JAD,-32.09749985,115.8809967
KTA,-20.71220016,116.7730026
KGI,-30.7894001,121.461998
PKE,-33.13140106,148.2389984
PKT,-14.25,129.529007
KNX,-15.77810001,128.7079926
PLO,-34.6053009,135.8800049
LEA,-22.23559952,114.0889969
EDR,-14.89669991,141.6089935
PQQ,-31.43580055,152.8630066
PTJ,-38.31809998,141.470993
PHE,-20.37779999,118.6259995
PER,-31.94029999,115.9670029
PEA,-35.75584629,137.9628754
KTR,-14.52110004,132.378006
UMR,-31.14419937,136.8170013
XCH,-10.45059967,105.6900024
UIR,-31.49060059,150.5140076
ULP,-26.61219978,144.253006
UEE,-42.07500076,145.5319977
RMK,-34.19639969,140.673996
RCM,-20.70190048,143.1150055
RAM,-12.35639954,134.897995
ROH,-18.84499931,143.7100067
RBU,-20.76169968,117.1569977
RBC,-34.65000153,142.7830048
RMA,-26.54500008,148.7749939
RSB,-25.83329964,139.6499939
RTS,-32.00669861,115.5400009
RTP,-15.64330006,141.8430023
RHL,-22.62581589,119.9590302
NDS,-27.97999954,119.2969971
BWU,-33.92440033,150.9880066
CBR,-35.30690002,149.1950073
CFS,-30.32060051,153.1159973
CDU,-34.04029846,150.6869965
NSO,-32.03720093,150.8320007
SQC,-31.23999977,119.3600006
DBO,-32.21670151,148.5749969
SGO,-28.04969978,148.5950012
SIX,-32.600832,151.193056
ZGL,-25.68330002,142.1080017
SGP,-20.42469978,120.1409988
DNM,-25.89389992,113.5770035
JHQ,-20.27829933,148.7570038
SHT,-36.42890167,145.3930054
SBR,-9.378330231,142.625
SIO,-40.83499908,145.0839996
SHU,-11.14999962,132.1499939
STH,-17.85000038,142.5670013
SNB,-11.42280006,130.654007
NLK,-29.04159927,167.9389954
NOA,-34.94889832,150.5370026
SNH,-28.62030029,151.9909973
SCG,-18.63330078,144.5670013
SHQ,-27.91500092,153.3730011
KSV,-23.54999924,140.6999969
SRN,-42.15499878,145.2920074
SYD,-33.94609833,151.177002
HLS,-41.33670044,148.2819977
TMW,-31.08390045,150.8470001
WGA,-35.16529846,147.4660034
SWH,-35.37580109,143.5330048
SWC,-37.07170105,142.7409973
XTR,-27.15670013,150.477005
TBL,-17.2833004,126.9000015
XTO,-25.80170059,149.8999939
TAQ,-30.70330048,134.5839996
TBK,-15.61999989,130.4450073
TDR,-24.99329948,150.0930023
TEF,-21.71500015,122.2289963
TEM,-34.42139816,147.5119934
TAN,-27.12999916,153.3630066
XTG,-27.9864006,143.8110046
TYG,-26.08329964,143.4669952
TYB,-29.4510994,142.0579987
TKY,-17.04080009,128.2059937
TPR,-22.74600029,117.8690033
TUM,-35.26279831,148.2409973
TYP,-22.25580025,137.9530029
THG,-24.4939003,150.576004
TCA,-19.63439941,134.1829987
TCW,-35.81169891,145.6080017
TRO,-31.8885994,152.5140076
TWB,-27.5428009,151.9160004
UDA,-18.20000076,144.6000061
CZY,-24.51670074,139.6170044
USL,-26.16670036,113.4000015
VCD,-16.4021244,131.0049744
VNR,-16.96330071,141.9499969
WLA,-19.77359962,120.6490021
WAV,-17.3932991,131.1179962
WMB,-38.29529953,142.4470062
SYU,-10.20829964,142.8249969
WIO,-31.52639961,143.375
WLC,-31,151.5670013
WAZ,-28.14940071,151.9429932
WND,-28.47500038,122.2419968
WNR,-25.41309929,142.6670074
WGT,-36.41579819,146.3070068
WYA,-33.05889893,137.5140076
WIT,-22.21829987,118.3479996
WKB,-36.32109833,142.4190063
WGE,-30.03280067,148.1260071
NTL,-32.79499817,151.8339996
WUN,-26.62919998,120.2210007
WPK,-16.6583004,144.0019989
WDI,-26.2833004,151.8580017
WOL,-34.56110001,150.7890015
QRR,-31.73329926,147.8029938
WLO,-16.62999916,129.3200073
WIN,-22.36359978,143.0859985
WUD,-33.04330063,135.4470062
WEW,-30.25830078,149.4080048
WRW,-20.84645965,120.705328
WYN,-15.51140022,128.1529999
BWT,-40.99890137,145.7310028
YLG,-28.3553009,116.6839981
OKR,-9.757029533,143.4109955
KYF,-27.27706004,120.0956726
XMY,-9.901109695,142.776001
YUE,-22.25419998,131.7819977
NGA,-34.25559998,148.2480011
ORR,-35,137.6170044
KYI,-31.47060013,131.8249969
PEK,40.08010101,116.5849991
CIF,42.23500061,118.9079971
CIH,36.24750137,113.1259995
DSN,39.49,109.8613889
DAT,40.06029892,113.4820023
AEB,23.72060013,106.9599991
HDG,36.52583333,114.4255556
HET,40.85139847,111.8239975
HLD,49.20500183,119.8249969
NAY,39.78279877,116.3880005
BAV,40.56000137,109.9970016
SHP,39.9681015,119.7310028
SJW,38.28070068,114.6969986
TSN,39.12440109,117.3460007
TGO,43.55670166,122.1999969
HLH,46.195333,122.008333
XIL,43.91559982,115.9639969
YCU,35.116391,111.0313889
TYN,37.74689865,112.6279984
BHY,21.5394001,109.2939987
CGD,28.91889954,111.6399994
HJJ,27.44111111,109.7
DYG,29.10280037,110.4430008
FUO,23.08329964,113.0699997
CAN,23.39240074,113.2990036
CSX,28.18919945,113.2200012
HNY,26.90530014,112.6279984
HUZ,23.04999924,114.5999985
KWL,25.21809959,110.0390015
LLF,26.338661,111.610043
MXZ,24.35000038,116.1330032
NNG,22.60829926,108.1719971
SWA,23.42690086,116.762001
ZUH,22.00639915,113.3759995
SZX,22.63929939,113.810997
WUZ,23.45669937,111.2480011
XIN,24.14920044,115.7580032
LZH,24.20750046,109.3909988
ZHA,21.21439934,110.3580017
AYN,36.13389969,114.3440018
CGO,34.5196991,113.8410034
ENH,30.32029915,109.4850006
LHK,32.38940048,111.6949997
WUH,30.78380013,114.2080002
LYA,34.74110031,112.3880005
NNY,32.98080063,112.6149979
SHS,30.32439995,112.2809982
XFN,32.15060043,112.2910004
YIH,30.55654972,111.4799883
HAK,19.93490028,110.4589996
SYX,18.30290031,109.4120026
RGO,41.42810059,129.6470032
FNJ,39.22409821,125.6699982
DSO,39.74520111,127.473999
YJS,41.90589905,128.4100037
AKA,32.70809937,108.9309998
DNH,40.16109848,94.80919647
GOQ,36.40060043,94.78610229
GYU,36.07888889,106.2169444
HZG,33.06359863,107.0080032
INC,38.48189926,106.0090027
JIC,38.54222222,102.3483333
JNG,35.29277778,116.3466667
JGN,39.85689926,98.34140015
ZGC,36.51520157,103.6200027
IQN,35.79970169,107.6029968
SIA,34.37670136,109.1200027
THQ,34.55939865,105.8600006
XNN,36.52750015,102.0429993
XIY,34.44710159,108.7519989
ENY,36.63690186,109.5540009
UYN,38.26919937,109.7310028
AVK,46.25030136,102.802002
LTI,46.37639999,96.22109985
BYN,46.16329956,100.7040024
UGA,48.85499954,103.4759979
UGT,43.74930418,104.1149855
HBU,46.1006012,91.584198
UUN,46.66030121,113.2850037
COQ,48.13570023,114.6460037
DLZ,43.59170151,104.4300003
KHR,47.246667,102.826111
HVD,47.95410156,91.62819672
MXV,49.66329956,100.098999
ULN,47.8431015,106.7669983
ULO,49.973333,92.079722
ULG,48.99330139,89.92250061
BSD,25.05330086,99.16829681
DLU,25.64940071,100.3190002
DIG,27.79360008,99.67720032
JHG,21.97389984,100.7600021
LJG,26.68000031,100.2460022
LUM,24.40110016,98.53170013
KMG,24.99239922,102.7440033
SYM,22.79330063,100.9589996
ZAT,27.32559967,103.7549973
XMN,24.54400063,118.1279984
AQG,30.5821991,117.0500031
BFU,32.84773333,117.3202444
CZX,31.91970062,119.7789993
KHN,28.86499977,115.9000015
DOY,37.50859833,118.788002
FUG,32.882157,115.734364
FOC,25.93510056,119.663002
JGS,26.85689926,114.7369995
KOW,25.82579994,114.9120026
HGH,30.22949982,120.4339981
JDZ,29.33860016,117.1760025
JIU,29.476944,115.801111
TNA,36.85720062,117.2160034
JUZ,28.96579933,118.8990021
LCX,25.67469978,116.7470016
LYG,34.571667,118.873611
HYN,28.56220055,121.4290009
LYI,35.04610062,118.4120026
NGB,29.82670021,121.461998
NKG,31.74200058,118.8619995
NTG,32.07080078,120.9759979
HFE,31.78000069,117.2979965
PVG,31.14340019,121.8050003
TAO,36.26610184,120.3740005
JJN,24.79640007,118.5899963
RUG,32.25788498,120.5016556
HIA,33.79083333,119.125
SHA,31.19790077,121.3359985
SZV,31.26309967,120.401001
TXN,29.73329926,118.2559967
WEF,36.64670181,119.1190033
WEH,37.18709946,122.2289963
WHU,31.3906002,118.4089966
WUX,31.49440002,120.4290009
WUS,27.70190048,118.0009995
WNZ,27.91220093,120.8519974
XUZ,34.059056,117.555278
YNZ,33.425833,120.203056
YNT,37.40169907,121.3720016
YIW,29.34469986,120.0319977
HSN,29.93420029,122.3619995
NGQ,32.1,80.05305556
AVA,26.26055556,105.8733333
BPX,30.55360031,97.10829926
CKG,29.71920013,106.6419983
DAX,31.1302,107.4295
GYS,32.39110184,105.7020035
KWE,26.53849983,106.8010025
JZH,32.85333333,103.6822222
LIA,30.67939949,107.7860031
LXA,29.29780006,90.91190338
LZO,28.85219955,105.3929977
MIG,31.42810059,104.7409973
NAO,30.79545,106.1626
LZY,29.30330086,94.33529663
JIQ,29.514559,108.833715
TCZ,24.93805556,98.48583333
TEN,27.883333,109.308889
CTU,30.57850075,103.9469986
WXN,30.8017,108.433
XIC,27.9890995,102.1839981
