icao,iata,name,city,state,country,elevation,lat,lon,tz
CYBF,YBY,Bonnyville Airport,Bonnyville,Alberta,CA,1836,54.30419922,-110.7440033,America/Edmonton
CYBG,YBG,CFB Bagotville,Bagotville,Quebec,CA,522,48.33060074,-70.99639893,America/Toronto
CYBK,YBK,Baker Lake Airport,Baker Lake,Nunavut,CA,59,64.29889679,-96.07779694,America/Winnipeg
CYBL,YBL,Campbell River Airport,Campbell River,British-Columbia,CA,346,49.95080185,-125.2710037,America/Vancouver
CYBQ,XTL,Tadoule Lake Airport,Tadoule Lake,Manitoba,CA,923,58.70610046,-98.5121994,America/Winnipeg
CYBR,YBR,Brandon Municipal Airport,Brandon,Manitoba,CA,1343,49.90999985,-99.95189667,America/Winnipeg
CYBT,YBT,Brochet Airport,Brochet,Manitoba,CA,1136,57.88940048,-101.6790009,America/Winnipeg
CYBV,YBV,Berens River Airport,Berens River,Manitoba,CA,728,52.35889816,-97.01830292,America/Winnipeg
CYBX,YBX,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Quebec,CA,121,51.4435997,-57.18529892,America/Blanc-Sablon
CYCA,YRF,Cartwright Airport,Cartwright,Newfoundland-and-Labrador,CA,40,53.68280029,-57.04190063,America/Halifax
CYCB,YCB,Cambridge Bay Airport,Cambridge Bay,Nunavut,CA,90,69.10810089,-105.1380005,America/Edmonton
CYCC,YCC,Cornwall Regional Airport,Cornwall,Quebec,CA,175,45.09280014,-74.56330109,America/Toronto
CYCD,YCD,Nanaimo Airport,Nanaimo,British-Columbia,CA,93,49.0522995,-123.8700027,America/Vancouver
CYCE,YCE,James T. Field Memorial Aerodrome,Centralia,Ontario,CA,824,43.28559875,-81.50830078,America/Toronto
CYCG,YCG,Castlegar/West Kootenay Regional Airport,Castlegar,British-Columbia,CA,1624,49.29639816,-117.6320038,America/Vancouver
CYCH,YCH,Miramichi Airport,Miramichi,New-Brunswick,CA,108,47.00780106,-65.44920349,America/Halifax
CYCK,XCM,Chatham Kent Airport,Chatham-Kent,Ontario,CA,650,42.3064003,-82.08190155,America/Toronto
CYCL,YCL,Charlo Airport,Charlo,New-Brunswick,CA,132,47.99079895,-66.33029938,America/Halifax
CYCN,YCN,Cochrane Airport,Cochrane,Ontario,CA,861,49.10559845,-81.01360321,America/Toronto
CYCO,YCO,Kugluktuk Airport,Kugluktuk,Nunavut,CA,74,67.8167038,-115.1439972,America/Edmonton
CYCQ,YCQ,Chetwynd Airport,Chetwynd,British-Columbia,CA,2000,55.68719864,-121.6269989,America/Dawson_Creek
CYCR,YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Manitoba,CA,709,54.61059952,-97.76080322,America/Winnipeg
CYCS,YCS,Chesterfield Inlet Airport,Chesterfield Inlet,Nunavut,CA,32,63.34690094,-90.73110199,America/Winnipeg
CYCY,YCY,Clyde River Airport,Clyde River,Nunavut,CA,87,70.48609924,-68.51670074,America/Toronto
CYCZ,YCZ,Fairmont Hot Springs Airport,Fairmont Hot Springs,British-Columbia,CA,2661,50.33029938,-115.8730011,America/Edmonton
CYDA,YDA,Dawson City Airport,Dawson City,Yukon,CA,1215,64.04309845,-139.128006,America/Vancouver
CYDB,YDB,Burwash Airport,Burwash,Yukon,CA,2647,61.37110138,-139.0410004,America/Vancouver
CYDF,YDF,Deer Lake Airport,Deer Lake,Newfoundland-and-Labrador,CA,72,49.21080017,-57.39139938,America/St_Johns
CYDM,YDM,Ross River Airport,Ross River,Yukon,CA,2314,61.97060013,-132.4230042,America/Whitehorse
CYDN,YDN,Dauphin Barker Airport,Dauphin,Manitoba,CA,999,51.10079956,-100.052002,America/Winnipeg
CYDO,YDO,Dolbeau St Felicien Airport,Dolbeau-St-Felicien,Quebec,CA,372,48.7784996,-72.375,America/Toronto
CYDP,YDP,Nain Airport,Nain,Newfoundland-and-Labrador,CA,22,56.54919815,-61.68030167,America/Halifax
CYDQ,YDQ,Dawson Creek Airport,Dawson Creek,British-Columbia,CA,2148,55.74229813,-120.1829987,America/Dawson_Creek
CYEG,YEG,Edmonton International Airport,Edmonton,Alberta,CA,2373,53.30970001,-113.5800018,America/Edmonton
CYEK,YEK,Arviat Airport,Arviat,Nunavut,CA,32,61.09420013,-94.07080078,America/Winnipeg
CYEL,YEL,Elliot Lake Municipal Airport,Elliot Lake,Ontario,CA,1087,46.35139847,-82.56140137,America/Toronto
CYEM,YEM,Manitoulin East Municipal Airport,Manitowaning,Ontario,CA,869,45.84280014,-81.85810089,America/Toronto
CYEN,YEN,Estevan Airport,Estevan,Saskatchewan,CA,1905,49.21030045,-102.9660034,America/Regina
CYER,YER,Fort Severn Airport,Fort Severn,Ontario,CA,48,56.01890183,-87.67610168,America/Toronto
CYET,YET,Edson Airport,Edson,Alberta,CA,3043,53.57889938,-116.4649963,America/Edmonton
CYEU,YEU,Eureka Airport,Eureka,Nunavut,CA,256,79.99469757,-85.81420136,America/Rankin_Inlet
CYEV,YEV,Inuvik Mike Zubko Airport,Inuvik,Northwest-Territories,CA,224,68.30419922,-133.4830017,America/Inuvik
CYEY,YEY,Amos Magny Airport,Amos,Quebec,CA,1068,48.56389999,-78.24970245,America/Toronto
CYFA,YFA,Fort Albany Airport,Fort Albany,Ontario,CA,48,52.20140076,-81.69689941,America/Toronto
CYFB,YFB,Iqaluit Airport,Iqaluit,Nunavut,CA,110,63.75640106,-68.55580139,America/Toronto
CYFC,YFC,Fredericton Airport,Fredericton,New-Brunswick,CA,68,45.8689003,-66.53720093,America/Moncton
CYFE,YFE,Forestville Airport,Forestville,Quebec,CA,293,48.74610138,-69.09719849,America/Toronto
CYFH,YFH,Fort Hope Airport,Fort Hope,Ontario,CA,899,51.56190109,-87.90779877,America/Toronto
CYFJ,YTM,La Macaza / Mont-Tremblant International Inc Airport,Riviere Rouge,Quebec,CA,827,46.40940094,-74.77999878,America/Toronto
CYFO,YFO,Flin Flon Airport,Flin Flon,Manitoba,CA,997,54.67810059,-101.6819992,America/Winnipeg
CYFR,YFR,Fort Resolution Airport,Fort Resolution,Northwest-Territories,CA,526,61.18080139,-113.6900024,America/Edmonton
CYFS,YFS,Fort Simpson Airport,Fort Simpson,Northwest-Territories,CA,555,61.7602005,-121.2369995,America/Edmonton
CYFT,YMN,Makkovik Airport,Makkovik,Newfoundland-and-Labrador,CA,234,55.07690048,-59.18640137,America/Halifax
CYGB,YGB,Texada Gillies Bay Airport,Texada,British-Columbia,CA,326,49.69419861,-124.5179977,America/Vancouver
CYGD,YGD,Goderich Airport,Goderich,Ontario,CA,712,43.76689911,-81.71060181,America/Toronto
CYGH,YGH,Fort Good Hope Airport,Fort Good Hope,Northwest-Territories,CA,268,66.24079895,-128.651001,America/Edmonton
CYGK,YGK,Kingston Norman Rogers Airport,Kingston,Ontario,CA,305,44.22529984,-76.59690094,America/Toronto
CYGL,YGL,La Grande Riviere Airport,La Grande Riviere,Quebec,CA,639,53.62530136,-77.70420074,America/Toronto
CYGM,YGM,Gimli Industrial Park Airport,Gimli,Manitoba,CA,753,50.62810135,-97.04329681,America/Winnipeg
CYGO,YGO,Gods Lake Narrows Airport,Gods Lake Narrows,Manitoba,CA,617,54.55889893,-94.49140167,America/Winnipeg
CYGP,YGP,Gaspe (Michel-Pouliot) Airport,Gaspe,Quebec,CA,112,48.77529907,-64.47859955,America/Toronto
CYGQ,YGQ,Geraldton Greenstone Regional Airport,Geraldton,Ontario,CA,1144,49.77830124,-86.93939972,America/Toronto
CYGR,YGR,Iles-de-la-Madeleine Airport,Iles-de-la-Madeleine,Quebec,CA,35,47.42470169,-61.77809906,America/Toronto
CYGT,YGT,Igloolik Airport,Igloolik,Nunavut,CA,174,69.36470032,-81.81610107,America/Toronto
CYGV,YGV,Havre St Pierre Airport,Havre St-Pierre,Quebec,CA,124,50.2818985,-63.6114006,America/Toronto
CYGW,YGW,Kuujjuarapik Airport,Kuujjuarapik,Quebec,CA,34,55.2818985,-77.76529694,America/Toronto
CYGX,YGX,Gillam Airport,Gillam,Manitoba,CA,476,56.35749817,-94.71060181,America/Winnipeg
CYGZ,YGZ,Grise Fiord Airport,Grise Fiord,Nunavut,CA,146,76.42610168,-82.90920258,America/Toronto
CYHA,YQC,Quaqtaq Airport,Quaqtaq,Quebec,CA,103,61.04639816,-69.61779785,America/Toronto
CYHD,YHD,Dryden Regional Airport,Dryden,Ontario,CA,1354,49.83169937,-92.74420166,America/Winnipeg
CYHE,YHE,Hope Airport,Hope,British-Columbia,CA,128,49.36830139,-121.4980011,America/Vancouver
CYHF,YHF,Hearst Rene Fontaine Municipal Airport,Hearst,Ontario,CA,827,49.71419907,-83.68609619,America/Toronto
CYHH,YNS,Nemiscau Airport,Nemiscau,Quebec,CA,802,51.69110107,-76.13559723,America/Toronto
CYHI,YHI,Ulukhaktok Holman Airport,Ulukhaktok,Northwest-Territories,CA,117,70.76280212,-117.8059998,America/Yellowknife
CYHK,YHK,Gjoa Haven Airport,Gjoa Haven,Nunavut,CA,152,68.63559723,-95.84970093,America/Edmonton
CYHM,YHM,John C. Munro Hamilton International Airport,Hamilton,Ontario,CA,780,43.17359924,-79.93499756,America/Toronto
CYHN,YHN,Hornepayne Municipal Airport,Hornepayne,Ontario,CA,1099,49.19309998,-84.7589035,America/Toronto
CYHO,YHO,Hopedale Airport,Hopedale,Newfoundland-and-Labrador,CA,39,55.44829941,-60.22859955,America/Halifax
CYHR,YHR,Chevery Airport,Chevery,Quebec,CA,39,50.46889877,-59.63669968,America/Blanc-Sablon
CYHT,YHT,Haines Junction Airport,Haines Junction,Yukon,CA,2150,60.78919983,-137.5460052,America/Whitehorse
CYHU,YHU,Montreal / Saint-Hubert Airport,Montreal,Quebec,CA,90,45.51750183,-73.41690063,America/Toronto
CYHY,YHY,Hay River / Merlyn Carter Airport,Hay River,Northwest-Territories,CA,541,60.83969879,-115.7829971,America/Yellowknife
CYHZ,YHZ,Halifax / Stanfield International Airport,Halifax,Nova-Scotia,CA,477,44.88079834,-63.50859833,America/Halifax
CYIB,YIB,Atikokan Municipal Airport,Atikokan,Ontario,CA,1408,48.77389908,-91.63860321,America/Panama
CYID,YDG,Digby / Annapolis Regional Airport,Digby,Nova-Scotia,CA,499,44.54584504,-65.78542471,America/Halifax
CYIF,YIF,St Augustin Airport,St-Augustin,Quebec,CA,20,51.21170044,-58.65829849,America/Blanc-Sablon
CYIK,YIK,Ivujivik Airport,Ivujivik,Quebec,CA,126,62.41730118,-77.9253006,America/Toronto
CYIO,YIO,Pond Inlet Airport,Pond Inlet,Nunavut,CA,181,72.6832962,-77.96669769,America/Toronto
CYIV,YIV,Island Lake Airport,Island Lake,Manitoba,CA,770,53.85720062,-94.6536026,America/Winnipeg
CYJF,YJF,Fort Liard Airport,Fort Liard,Northwest-Territories,CA,708,60.2358017,-123.4690018,America/Yellowknife
CYJN,YJN,St Jean Airport,St Jean,Quebec,CA,136,45.29439926,-73.28109741,America/Toronto
CYJT,YJT,Stephenville Airport,Stephenville,Newfoundland-and-Labrador,CA,84,48.5442009,-58.54999924,America/St_Johns
CYKA,YKA,Kamloops Airport,Kamloops,British-Columbia,CA,1133,50.70220184,-120.4440002,America/Vancouver
CYKD,LAK,Aklavik Airport,Aklavik,Northwest-Territories,CA,23,68.22329712,-135.0059967,America/Edmonton
CYKF,YKF,Waterloo Airport,Kitchener,Ontario,CA,1055,43.46080017,-80.37860107,America/Toronto
CYKJ,YKJ,Key Lake Airport,Key Lake,Saskatchewan,CA,1679,57.2560997,-105.6179962,America/Regina
CYKL,YKL,Schefferville Airport,Schefferville,Quebec,CA,1709,54.80530167,-66.80529785,America/Toronto
CYKO,AKV,Akulivik Airport,Akulivik,Quebec,CA,75,60.8185997,-78.14859772,America/Toronto
CYKQ,YKQ,Waskaganish Airport,Waskaganish,Quebec,CA,80,51.47330093,-78.75830078,America/Toronto
CYKX,YKX,Kirkland Lake Airport,Kirkland Lake,Ontario,CA,1157,48.21030045,-79.98139954,America/Toronto
CYKY,YKY,Kindersley Airport,Kindersley,Saskatchewan,CA,2277,51.51750183,-109.1809998,America/Regina
CYKZ,YKZ,Buttonville Municipal Airport,Toronto,Ontario,CA,650,43.86220169,-79.37000275,America/Toronto
CYLA,YPJ,Aupaluk Airport,Aupaluk,Quebec,CA,119,59.29669952,-69.59970093,America/Toronto
CYLC,YLC,Kimmirut Airport,Kimmirut,Nunavut,CA,175,62.84999847,-69.88330078,America/Toronto
CYLD,YLD,Chapleau Airport,Chapleau,Ontario,CA,1470,47.81999969,-83.34670258,America/Toronto
CYLH,YLH,Lansdowne House Airport,Lansdowne House,Ontario,CA,834,52.1955986,-87.93419647,America/Toronto
CYLJ,YLJ,Meadow Lake Airport,Meadow Lake,Saskatchewan,CA,1576,54.12530136,-108.5230026,America/Regina
CYLK,YSG,Lutselk'e Airport,Lutselk'e,Northwest-Territories,CA,596,62.41830063,-110.6819992,America/Yellowknife
CYLL,YLL,Lloydminster Airport,Lloydminster,Saskatchewan,CA,2193,53.30920029,-110.072998,America/Edmonton
CYLR,YLR,Leaf Rapids Airport,Leaf Rapids,Manitoba,CA,959,56.51330185,-99.98529816,America/Winnipeg
CYLS,YLK,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Ontario,CA,972,44.48529816,-79.55560303,America/Toronto
CYLT,YLT,Alert Airport,Alert,Nunavut,CA,100,82.51779938,-62.2806015,America/Toronto
CYLU,XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Quebec,CA,215,58.71139908,-65.99279785,America/Iqaluit
CYLW,YLW,Kelowna Airport,Kelowna,British-Columbia,CA,1409,49.95610046,-119.3779984,America/Vancouver
CYMA,YMA,Mayo Airport,Mayo,Yukon,CA,1653,63.61640167,-135.8679962,America/Vancouver
CYME,YME,Matane Airport,Matane,Quebec,CA,102,48.85689926,-67.45330048,America/Toronto
CYMG,YMG,Manitouwadge Airport,Manitouwadge,Ontario,CA,1198,49.08390045,-85.86060333,America/Toronto
CYMH,YMH,Mary's Harbour Airport,Mary's Harbour,Newfoundland-and-Labrador,CA,38,52.30279922,-55.84719849,America/St_Johns
CYMJ,YMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,Saskatchewan,CA,1892,50.33029938,-105.5589981,America/Regina
CYML,YML,Charlevoix Airport,Charlevoix,Quebec,CA,977,47.59749985,-70.22389984,America/Toronto
CYMM,YMM,Fort McMurray Airport,Fort McMurray,Alberta,CA,1211,56.65330124,-111.2220001,America/Edmonton
CYMO,YMO,Moosonee Airport,Moosonee,Ontario,CA,30,51.29109955,-80.60780334,America/Toronto
CYMT,YMT,Chapais Airport,Chibougamau,Quebec,CA,1270,49.77190018,-74.52809906,America/Toronto
CYMU,YUD,Umiujaq Airport,Umiujaq,Quebec,CA,250,56.53609848,-76.51830292,America/Toronto
CYMX,YMX,Montreal International (Mirabel) Airport,Montreal,Quebec,CA,270,45.67950058,-74.03869629,America/Toronto
CYNA,YNA,Natashquan Airport,Natashquan,Quebec,CA,39,50.18999863,-61.78919983,America/Toronto
CYNC,YNC,Wemindji Airport,Wemindji,Quebec,CA,66,53.01060104,-78.83110046,America/Toronto
CYND,YND,Ottawa / Gatineau Airport,Gatineau,Quebec,CA,211,45.52170181,-75.56359863,America/Toronto
CYNE,YNE,Norway House Airport,Norway House,Manitoba,CA,734,53.95830154,-97.84420013,America/Winnipeg
CYNL,YNL,Points North Landing Airport,Points North Landing,Saskatchewan,CA,1605,58.27669907,-104.0820007,America/Regina
CYNM,YNM,Matagami Airport,Matagami,Quebec,CA,918,49.76169968,-77.80280304,America/Toronto
CYNN,YNN,Nejanilini Lake Airport,Nejanilini Lake,Manitoba,CA,1000,59.48749924,-97.78029633,America/Winnipeg
CYNR,HZP,Fort Mackay / Horizon Airport,Fort Mackay,Alberta,CA,916,57.38169861,-111.7009964,America/Edmonton
CYOA,YOA,Ekati Airport,Ekati,Northwest-Territories,CA,1536,64.69889832,-110.6149979,America/Edmonton
CYOC,YOC,Old Crow Airport,Old Crow,Yukon,CA,824,67.57060242,-139.8390045,America/Vancouver
CYOD,YOD,CFB Cold Lake,Cold Lake,Alberta,CA,1775,54.40499878,-110.2789993,America/Edmonton
CYOH,YOH,Oxford House Airport,Oxford House,Manitoba,CA,663,54.93330002,-95.27890015,America/Winnipeg
CYOJ,YOJ,High Level Airport,High Level,Alberta,CA,1110,58.62139893,-117.1650009,America/Edmonton
CYOO,YOO,Oshawa Airport,Oshawa,Ontario,CA,460,43.92279816,-78.89499664,America/Toronto
CYOP,YOP,Rainbow Lake Airport,Rainbow Lake,Alberta,CA,1759,58.49140167,-119.4079971,America/Edmonton
CYOS,YOS,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Ontario,CA,1007,44.59030151,-80.83750153,America/Toronto
CYOW,YOW,Ottawa Macdonald-Cartier International Airport,Ottawa,Ontario,CA,374,45.32249832,-75.66919708,America/Toronto
CYPA,YPA,Prince Albert Glass Field,Prince Albert,Saskatchewan,CA,1405,53.21419907,-105.6729965,America/Regina
CYPC,YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Northwest-Territories,CA,15,69.36083812,-124.07547,America/Edmonton
CYPD,YPS,Port Hawkesbury Airport,Port Hawkesbury,Nova-Scotia,CA,377,45.65670013,-61.36809921,America/Halifax
CYPE,YPE,Peace River Airport,Peace River,Alberta,CA,1873,56.22689819,-117.4469986,America/Edmonton
CYPG,YPG,Southport Airport,Portage,Manitoba,CA,885,49.90309906,-98.27390289,America/Winnipeg
CYPH,YPH,Inukjuak Airport,Inukjuak,Quebec,CA,83,58.47190094,-78.07689667,America/Toronto
CYPL,YPL,Pickle Lake Airport,Pickle Lake,Ontario,CA,1267,51.44639969,-90.21420288,America/Panama
CYPM,YPM,Pikangikum Airport,Pikangikum,Ontario,CA,1114,51.81969833,-93.97329712,America/Winnipeg
CYPN,YPN,Port Menier Airport,Port-Menier,Quebec,CA,167,49.83639908,-64.28859711,America/Toronto
CYPO,YPO,Peawanuck Airport,Peawanuck,Ontario,CA,173,54.98809814,-85.44329834,America/Toronto
CYPQ,YPQ,Peterborough Airport,Peterborough,Ontario,CA,628,44.22999954,-78.36329651,America/Toronto
CYPR,YPR,Prince Rupert Airport,Prince Rupert,British-Columbia,CA,116,54.28609848,-130.4450073,America/Vancouver
CYPW,YPW,Powell River Airport,Powell River,British-Columbia,CA,425,49.83420181,-124.5,America/Vancouver
CYPX,YPX,Puvirnituq Airport,Puvirnituq,Quebec,CA,74,60.05059814,-77.28690338,America/Toronto
CYPY,YPY,Fort Chipewyan Airport,Fort Chipewyan,Alberta,CA,761,58.76720047,-111.1169968,America/Edmonton
CYQA,YQA,Muskoka Airport,Muskoka,Ontario,CA,925,44.97470093,-79.30329895,America/Toronto
CYQB,YQB,Quebec Jean Lesage International Airport,Quebec,Quebec,CA,244,46.79109955,-71.39330292,America/Toronto
CYQD,YQD,The Pas Airport,The Pas,Manitoba,CA,887,53.97140121,-101.0910034,America/Winnipeg
CYQF,YQF,Red Deer Regional Airport,Red Deer,Alberta,CA,2968,52.18220139,-113.8939972,America/Edmonton
CYQG,YQG,Windsor Airport,Windsor,Ontario,CA,622,42.27560043,-82.95559692,America/Toronto
CYQH,YQH,Watson Lake Airport,Watson Lake,Yukon,CA,2255,60.11640167,-128.8220062,America/Vancouver
CYQI,YQI,Yarmouth Airport,Yarmouth,Nova-Scotia,CA,141,43.82690048,-66.08809662,America/Halifax
CYQK,YQK,Kenora Airport,Kenora,Ontario,CA,1332,49.78829956,-94.36309814,America/Winnipeg
CYQL,YQL,Lethbridge County Airport,Lethbridge,Alberta,CA,3048,49.63029861,-112.8000031,America/Edmonton
CYQM,YQM,Greater Moncton International Airport,Moncton,New-Brunswick,CA,232,46.11220169,-64.6785965,America/Halifax
CYQN,YQN,Nakina Airport,Nakina,Ontario,CA,1057,50.18280029,-86.6964035,America/Toronto
CYQQ,YQQ,Comox Airport,Comox,British-Columbia,CA,84,49.71080017,-124.887001,America/Vancouver
CYQR,YQR,Regina International Airport,Regina,Saskatchewan,CA,1894,50.43190002,-104.6660004,America/Regina
CYQS,YQS,St Thomas Municipal Airport,St Thomas,Ontario,CA,778,42.77000046,-81.1108017,America/Toronto
CYQT,YQT,Thunder Bay Airport,Thunder Bay,Ontario,CA,653,48.37189865,-89.32389832,America/Thunder_Bay
CYQU,YQU,Grande Prairie Airport,Grande Prairie,Alberta,CA,2195,55.17969894,-118.8850021,America/Edmonton
CYQV,YQV,Yorkton Municipal Airport,Yorkton,Saskatchewan,CA,1635,51.26470184,-102.461998,America/Regina
CYQW,YQW,North Battleford Airport,North Battleford,Saskatchewan,CA,1799,52.76919937,-108.2440033,America/Regina
CYQX,YQX,Gander International Airport,Gander,Newfoundland-and-Labrador,CA,496,48.93690109,-54.56809998,America/St_Johns
CYQY,YQY,Sydney / J.A. Douglas McCurdy Airport,Sydney,Nova-Scotia,CA,203,46.16139984,-60.04779816,America/Glace_Bay
CYQZ,YQZ,Quesnel Airport,Quesnel,British-Columbia,CA,1789,53.02610016,-122.5100021,America/Vancouver
CYRA,YRA,Rae Lakes Airport,Gameti,Northwest-Territories,CA,723,64.1160965,-117.3099976,America/Yellowknife
CYRB,YRB,Resolute Bay Airport,Resolute Bay,Nunavut,CA,215,74.71690369,-94.9693985,America/Winnipeg
CYRI,YRI,Riviere-du-Loup Airport,Riviere-du-Loup,Quebec,CA,427,47.76440048,-69.58470154,America/Toronto
CYRJ,YRJ,Roberval Airport,Roberval,Quebec,CA,586,48.52000046,-72.26560211,America/Toronto
CYRL,YRL,Red Lake Airport,Red Lake,Ontario,CA,1265,51.06689835,-93.79309845,America/Winnipeg
CYRO,YRO,Ottawa / Rockcliffe Airport,Ottawa,Ontario,CA,188,45.46030045,-75.64610291,America/Toronto
CYRP,YRP,Ottawa / Carp Airport,Carp,Ontario,CA,382,45.31919861,-76.02220154,America/Toronto
CYRQ,YRQ,Trois-Rivieres Airport,Trois-Rivieres,Quebec,CA,199,46.35279846,-72.67939758,America/Toronto
CYRS,YRS,Red Sucker Lake Airport,Red Sucker Lake,Manitoba,CA,729,54.16719818,-93.55719757,America/Winnipeg
CYRT,YRT,Rankin Inlet Airport,Rankin Inlet,Nunavut,CA,94,62.81140137,-92.11579895,America/Winnipeg
CYRV,YRV,Revelstoke Airport,Revelstoke,British-Columbia,CA,1459,50.96670151,-118.1829987,America/Vancouver
CYSB,YSB,Sudbury Airport,Sudbury,Ontario,CA,1141,46.625,-80.79889679,America/Toronto
CYSC,YSC,Sherbrooke Airport,Sherbrooke,Quebec,CA,792,45.43859863,-71.69139862,America/Toronto
CYSF,YSF,Stony Rapids Airport,Stony Rapids,Saskatchewan,CA,805,59.25030136,-105.8410034,America/Regina
CYSH,YSH,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,Ontario,CA,416,44.94580078,-75.94059753,America/Toronto
CYSJ,YSJ,Saint John Airport,Saint John,New-Brunswick,CA,357,45.31610107,-65.89029694,America/Halifax
CYSK,YSK,Sanikiluaq Airport,Sanikiluaq,Nunavut,CA,104,56.53779984,-79.24669647,America/Iqaluit
CYSL,YSL,St Leonard Airport,St Leonard,New-Brunswick,CA,793,47.15750122,-67.83470154,America/Moncton
CYSM,YSM,Fort Smith Airport,Fort Smith,Northwest-Territories,CA,671,60.02030182,-111.961998,America/Edmonton
CYSN,YCM,Niagara District Airport,St Catharines,Ontario,CA,321,43.19169998,-79.17169952,America/Toronto
CYSP,YSP,Marathon Airport,Marathon,Ontario,CA,1035,48.75529861,-86.3443985,America/Toronto
CYST,YST,St. Theresa Point Airport,St. Theresa Point,Manitoba,CA,773,53.84560013,-94.85189819,America/Winnipeg
CYSU,YSU,Summerside Airport,Summerside,Prince-Edward-Island,CA,56,46.44060135,-63.83359909,America/Halifax
CYSY,YSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Northwest-Territories,CA,282,71.99389648,-125.2429962,America/Edmonton
CYTA,YTA,Pembroke Airport,Pembroke,Ontario,CA,529,45.86439896,-77.25170136,America/Toronto
CYTE,YTE,Cape Dorset Airport,Cape Dorset,Nunavut,CA,164,64.23000336,-76.52670288,America/Toronto
CYTF,YTF,Alma Airport,Alma,Quebec,CA,445,48.50889969,-71.64189911,America/Toronto
CYTH,YTH,Thompson Airport,Thompson,Manitoba,CA,729,55.80110168,-97.86419678,America/Winnipeg
CYTL,YTL,Big Trout Lake Airport,Big Trout Lake,Ontario,CA,729,53.81779861,-89.89689636,America/Winnipeg
CYTQ,YTQ,Tasiujaq Airport,Tasiujaq,Quebec,CA,122,58.6678009,-69.95580292,America/Toronto
CYTR,YTR,CFB Trenton,Trenton,Ontario,CA,283,44.1189003,-77.52809906,America/Toronto
CYTS,YTS,Timmins/Victor M. Power,Timmins,Ontario,CA,967,48.56969833,-81.37670136,America/Toronto
CYTZ,YTZ,Billy Bishop Toronto City Centre Airport,Toronto,Ontario,CA,252,43.62749863,-79.39620209,America/Toronto
CYUB,YUB,Tuktoyaktuk Airport,Tuktoyaktuk,Northwest-Territories,CA,15,69.4332962,-133.026001,America/Yellowknife
CYUL,YUL,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Quebec,CA,118,45.47060013,-73.74079895,America/Toronto
CYUT,YUT,Repulse Bay Airport,Repulse Bay,Nunavut,CA,80,66.52140045,-86.22470093,America/Winnipeg
CYUX,YUX,Hall Beach Airport,Hall Beach,Nunavut,CA,27,68.77610016,-81.24359894,America/Toronto
CYUY,YUY,Rouyn Noranda Airport,Rouyn-Noranda,Quebec,CA,988,48.20610046,-78.83560181,America/Toronto
