Airline,Airline_ID,Source_IATA,Source_ID,Dest_IATA,Dest_ID,Equipment,Aircraft
FR,4296,CIY,9327,HHN,355,738,737
FR,4296,CIY,9327,KUN,3956,738,737
FR,4296,CIY,9327,PSA,1562,738,737
FR,4296,CIY,9327,STN,548,738,737
FR,4296,CRL,304,ACE,1055,738,737
FR,4296,CRL,304,AGA,1064,738,737
FR,4296,CRL,304,AGP,1230,738,737
FR,4296,CRL,304,AHO,1517,738,737
FR,4296,CRL,304,ALC,1212,738,737
FR,4296,CRL,304,AOI,4309,738,737
FR,4296,CRL,304,BCN,1218,738,737
FR,4296,CRL,304,BDS,1506,738,737
FR,4296,CRL,304,BGY,1525,738,737
FR,4296,CRL,304,BIQ,1280,738,737
FR,4296,CRL,304,BLQ,1538,738,737
FR,4296,CRL,304,BOD,1264,738,737
FR,4296,CRL,304,BRI,1501,738,737
FR,4296,CRL,304,BTS,1745,738,737
FR,4296,CRL,304,BUD,1489,738,737
FR,4296,CRL,304,CAG,1519,738,737
FR,4296,CRL,304,CCF,1352,738,737
FR,4296,CRL,304,CFU,1460,738,737
FR,4296,CRL,304,CHQ,1474,738,737
FR,4296,CRL,304,CIA,1553,738,737
FR,4296,CRL,304,CIY,9327,738,737
FR,4296,CRL,304,DUB,599,738,737
FR,4296,CRL,304,EDI,535,738,737
FR,4296,CRL,304,EGC,1265,738,737
FR,4296,CRL,304,FAO,1626,738,737
FR,4296,CRL,304,FEZ,1066,738,737
FR,4296,CRL,304,FNI,1439,738,737
FR,4296,CRL,304,FSC,1323,738,737
FR,4296,CRL,304,FUE,1051,738,737
FR,4296,CRL,304,GOA,1528,738,737
FR,4296,CRL,304,GRO,1222,738,737
FR,4296,CRL,304,IBZ,1225,738,737
FR,4296,CRL,304,KRK,669,738,737
FR,4296,CRL,304,LEI,1213,738,737
FR,4296,CRL,304,LPA,1054,738,737
FR,4296,CRL,304,LRH,6493,738,737
FR,4296,CRL,304,MAD,1229,738,737
FR,4296,CRL,304,MAN,478,738,737
FR,4296,CRL,304,MPL,1359,738,737
FR,4296,CRL,304,MRS,1353,738,737
FR,4296,CRL,304,NDR,5673,738,737
FR,4296,CRL,304,NYO,699,738,737
FR,4296,CRL,304,OPO,1636,738,737
FR,4296,CRL,304,OUD,1070,738,737
FR,4296,CRL,304,PEG,1567,738,737
FR,4296,CRL,304,PFO,1198,738,737
FR,4296,CRL,304,PGF,1356,738,737
FR,4296,CRL,304,PMI,3998,738,737
FR,4296,CRL,304,PSA,1562,738,737
FR,4296,CRL,304,PSR,1505,738,737
FR,4296,CRL,304,PUY,1203,738,737
FR,4296,CRL,304,RAK,1075,738,737
FR,4296,CRL,304,RBA,1072,738,737
FR,4296,CRL,304,RDZ,1289,738,737
FR,4296,CRL,304,REU,1236,738,737
FR,4296,CRL,304,RHO,1472,738,737
FR,4296,CRL,304,RYG,657,738,737
FR,4296,CRL,304,SDR,1251,738,737
FR,4296,CRL,304,SKG,1486,738,737
FR,4296,CRL,304,SUF,1508,738,737
FR,4296,CRL,304,SVQ,1253,738,737
FR,4296,CRL,304,TFS,1056,738,737
FR,4296,CRL,304,TGD,1741,738,737
FR,4296,CRL,304,TNG,1080,738,737
FR,4296,CRL,304,TPS,1515,738,737
FR,4296,CRL,304,TRN,1526,738,737
FR,4296,CRL,304,TRS,1545,738,737
FR,4296,CRL,304,TSF,1539,738,737
FR,4296,CRL,304,VLC,1246,738,737
FR,4296,CRL,304,VNO,3959,738,737
FR,4296,CRL,304,VOL,1448,738,737
FR,4296,CRL,304,WMI,8414,738,737
FR,4296,CRL,304,ZAD,1209,738,737
FR,4296,CRL,304,ZAZ,1252,738,737
FR,4296,CRL,304,ZTH,1488,738,737
FR,4296,CTA,1509,BGY,1525,738,737
FR,4296,CTA,1509,BLQ,1538,738,737
FR,4296,CTA,1509,EIN,585,738,737
FR,4296,CTA,1509,FCO,1555,738,737
FR,4296,CTA,1509,MAD,1229,738,737
FR,4296,CTA,1509,MRS,1353,738,737
FR,4296,CTA,1509,TRN,1526,738,737
FR,4296,CTA,1509,TSF,1539,738,737
FR,4296,CUF,1534,AHO,1517,738,737
FR,4296,CUF,1534,CAG,1519,738,737
FR,4296,CUF,1534,TPS,1515,738,737
FR,4296,DLE,1309,LIS,1638,738,737
FR,4296,DLE,1309,OPO,1636,738,737
FR,4296,DLE,1309,RAK,1075,738,737
FR,4296,DNR,1405,EMA,523,738,737
FR,4296,DNR,1405,STN,548,738,737
FR,4296,DTM,373,AGP,1230,738,737
FR,4296,DTM,373,AHO,1517,738,737
FR,4296,DTM,373,FAO,1626,738,737
FR,4296,DTM,373,GRO,1222,738,737
FR,4296,DTM,373,KRK,669,738,737
FR,4296,DTM,373,OPO,1636,738,737
FR,4296,DTM,373,PMI,3998,738,737
FR,4296,DTM,373,STN,548,738,737
FR,4296,DUB,599,ACE,1055,738,737
FR,4296,DUB,599,AGP,1230,738,737
FR,4296,DUB,599,AHO,1517,738,737
FR,4296,DUB,599,ALC,1212,738,737
FR,4296,DUB,599,BCN,1218,738,737
FR,4296,DUB,599,BGY,1525,738,737
FR,4296,DUB,599,BHX,469,738,737
FR,4296,DUB,599,BIQ,1280,738,737
FR,4296,DUB,599,BLQ,1538,738,737
FR,4296,DUB,599,BRE,353,738,737
FR,4296,DUB,599,BRI,1501,738,737
FR,4296,DUB,599,BRS,490,738,737
FR,4296,DUB,599,BSL,1423,738,737
FR,4296,DUB,599,BTS,1745,738,737
FR,4296,DUB,599,BUD,1489,738,737
FR,4296,DUB,599,BVA,1367,738,737
FR,4296,DUB,599,BZG,5591,738,737
FR,4296,DUB,599,CCF,1352,738,737
FR,4296,DUB,599,CHQ,1474,738,737
FR,4296,DUB,599,CIA,1553,738,737
FR,4296,DUB,599,CIY,9327,738,737
FR,4296,DUB,599,CRL,304,738,737
FR,4296,DUB,599,EDI,535,738,737
FR,4296,DUB,599,EIN,585,738,737
FR,4296,DUB,599,EMA,523,738,737
FR,4296,DUB,599,FAO,1626,738,737
FR,4296,DUB,599,FMM,3986,738,737
FR,4296,DUB,599,FUE,1051,738,737
FR,4296,DUB,599,GDN,668,738,737
FR,4296,DUB,599,GRO,1222,738,737
FR,4296,DUB,599,HHN,355,738,737
FR,4296,DUB,599,IBZ,1225,738,737
FR,4296,DUB,599,KRK,669,738,737
FR,4296,DUB,599,KTW,671,738,737
FR,4296,DUB,599,KUN,3956,738,737
FR,4296,DUB,599,LBA,517,738,737
FR,4296,DUB,599,LEI,1213,738,737
FR,4296,DUB,599,LGW,502,738,737
FR,4296,DUB,599,LIS,1638,738,737
FR,4296,DUB,599,LPA,1054,738,737
FR,4296,DUB,599,LPL,491,738,737
FR,4296,DUB,599,LRH,6493,738,737
FR,4296,DUB,599,LTN,492,738,737
FR,4296,DUB,599,MAD,1229,738,737
FR,4296,DUB,599,MAN,478,738,737
FR,4296,DUB,599,MJV,1227,738,737
FR,4296,DUB,599,MLA,1606,738,737
FR,4296,DUB,599,NCE,1354,738,737
FR,4296,DUB,599,NCL,521,738,737
FR,4296,DUB,599,NTE,1418,738,737
FR,4296,DUB,599,OPO,1636,738,737
FR,4296,DUB,599,OTP,1657,738,737
FR,4296,DUB,599,PIK,537,738,737
FR,4296,DUB,599,PMI,3998,738,737
FR,4296,DUB,599,POZ,674,738,737
FR,4296,DUB,599,PRG,1587,738,737
FR,4296,DUB,599,PSA,1562,738,737
FR,4296,DUB,599,RAK,1075,738,737
FR,4296,DUB,599,RDZ,1289,738,737
FR,4296,DUB,599,REU,1236,738,737
FR,4296,DUB,599,RIX,3953,738,737
FR,4296,DUB,599,RYG,657,738,737
FR,4296,DUB,599,RZE,675,738,737
FR,4296,DUB,599,SDR,1251,738,737
FR,4296,DUB,599,STN,548,738,737
FR,4296,DUB,599,SVQ,1253,738,737
FR,4296,DUB,599,SXF,337,738,737
FR,4296,DUB,599,SZZ,676,738,737
FR,4296,DUB,599,TFS,1056,738,737
FR,4296,DUB,599,TSF,1539,738,737
FR,4296,DUB,599,TUF,1376,738,737
FR,4296,DUB,599,VLC,1246,738,737
FR,4296,DUB,599,VNO,3959,738,737
FR,4296,DUB,599,WMI,8414,738,737
FR,4296,DUB,599,WRO,680,738,737
FR,4296,DUB,599,ZAD,1209,738,737
FR,4296,EBU,1350,FEZ,1066,738,737
FR,4296,EBU,1350,OPO,1636,738,737
FR,4296,EDI,535,ACE,1055,738,737
FR,4296,EDI,535,AGP,1230,738,737
FR,4296,EDI,535,ALC,1212,738,737
FR,4296,EDI,535,BCN,1218,738,737
FR,4296,EDI,535,BLQ,1538,738,737
FR,4296,EDI,535,BOD,1264,738,737
FR,4296,EDI,535,BRE,353,738,737
FR,4296,EDI,535,BTS,1745,738,737
FR,4296,EDI,535,BZR,1360,738,737
FR,4296,EDI,535,CFU,1460,738,737
FR,4296,EDI,535,CIA,1553,738,737
FR,4296,EDI,535,CRL,304,738,737
FR,4296,EDI,535,DUB,599,738,737
FR,4296,EDI,535,FAO,1626,738,737
FR,4296,EDI,535,FUE,1051,738,737
FR,4296,EDI,535,GDN,668,738,737
FR,4296,EDI,535,GSE,691,738,737
FR,4296,EDI,535,HHN,355,738,737
FR,4296,EDI,535,KRK,669,738,737
FR,4296,EDI,535,KUN,3956,738,737
FR,4296,EDI,535,LPA,1054,738,737
FR,4296,EDI,535,MLA,1606,738,737
FR,4296,EDI,535,MRS,1353,738,737
FR,4296,EDI,535,NRN,4198,738,737
FR,4296,EDI,535,PMI,3998,738,737
FR,4296,EDI,535,POZ,674,738,737
FR,4296,EDI,535,PSA,1562,738,737
FR,4296,EDI,535,RYG,657,738,737
FR,4296,EDI,535,SDR,1251,738,737
FR,4296,EDI,535,TFS,1056,738,737
FR,4296,EFL,1455,STN,548,738,737
FR,4296,EGC,1265,BRS,490,738,737
FR,4296,EGC,1265,CRL,304,738,737
FR,4296,EGC,1265,EMA,523,738,737
FR,4296,EGC,1265,LPL,491,738,737
FR,4296,EGC,1265,STN,548,738,737
FR,4296,EIN,585,ACE,1055,738,737
FR,4296,EIN,585,AGP,1230,738,737
FR,4296,EIN,585,AHO,1517,738,737
FR,4296,EIN,585,ALC,1212,738,737
FR,4296,EIN,585,BDS,1506,738,737
FR,4296,EIN,585,BGY,1525,738,737
FR,4296,EIN,585,CCF,1352,738,737
FR,4296,EIN,585,CFU,1460,738,737
FR,4296,EIN,585,CHQ,1474,738,737
FR,4296,EIN,585,CIA,1553,738,737
FR,4296,EIN,585,CTA,1509,738,737
FR,4296,EIN,585,DUB,599,738,737
FR,4296,EIN,585,FAO,1626,738,737
FR,4296,EIN,585,FEZ,1066,738,737
FR,4296,EIN,585,GRO,1222,738,737
FR,4296,EIN,585,IBZ,1225,738,737
FR,4296,EIN,585,KRK,669,738,737
FR,4296,EIN,585,LPA,1054,738,737
FR,4296,EIN,585,MJV,1227,738,737
FR,4296,EIN,585,MLA,1606,738,737
FR,4296,EIN,585,MRS,1353,738,737
FR,4296,EIN,585,NOC,600,738,737
FR,4296,EIN,585,OPO,1636,738,737
FR,4296,EIN,585,PMI,3998,738,737
FR,4296,EIN,585,PSA,1562,738,737
FR,4296,EIN,585,RAK,1075,738,737
FR,4296,EIN,585,REU,1236,738,737
FR,4296,EIN,585,STN,548,738,737
FR,4296,EIN,585,SVQ,1253,738,737
FR,4296,EIN,585,TPS,1515,738,737
FR,4296,EIN,585,TSF,1539,738,737
FR,4296,EIN,585,WMI,8414,738,737
FR,4296,EMA,523,ACE,1055,738,737
FR,4296,EMA,523,AGP,1230,738,737
FR,4296,EMA,523,ALC,1212,738,737
FR,4296,EMA,523,BCN,1218,738,737
FR,4296,EMA,523,BGY,1525,738,737
FR,4296,EMA,523,CCF,1352,738,737
FR,4296,EMA,523,CFU,1460,738,737
FR,4296,EMA,523,CHQ,1474,738,737
FR,4296,EMA,523,CIA,1553,738,737
FR,4296,EMA,523,DNR,1405,738,737
FR,4296,EMA,523,DUB,599,738,737
FR,4296,EMA,523,EGC,1265,738,737
FR,4296,EMA,523,FAO,1626,738,737
FR,4296,EMA,523,FUE,1051,738,737
FR,4296,EMA,523,GRO,1222,738,737
FR,4296,EMA,523,IBZ,1225,738,737
FR,4296,EMA,523,KRK,669,738,737
FR,4296,EMA,523,LEI,1213,738,737
FR,4296,EMA,523,LIG,1270,738,737
FR,4296,EMA,523,LPA,1054,738,737
FR,4296,EMA,523,LRH,6493,738,737
FR,4296,EMA,523,MAH,1231,738,737
FR,4296,EMA,523,MJV,1227,738,737
FR,4296,EMA,523,NOC,600,738,737
FR,4296,EMA,523,ORK,596,738,737
FR,4296,EMA,523,PMI,3998,738,737
FR,4296,EMA,523,PSA,1562,738,737
FR,4296,EMA,523,REU,1236,738,737
FR,4296,EMA,523,RHO,1472,738,737
FR,4296,EMA,523,RIX,3953,738,737
FR,4296,EMA,523,RZE,675,738,737
FR,4296,EMA,523,SXF,337,738,737
FR,4296,EMA,523,TFS,1056,738,737
FR,4296,EMA,523,TSF,1539,738,737
FR,4296,EMA,523,VLC,1246,738,737
FR,4296,EMA,523,WMI,8414,738,737
FR,4296,EMA,523,WRO,680,738,737
FR,4296,ESU,5671,MRS,1353,738,737
FR,4296,FAO,1626,BHX,469,738,737
FR,4296,FAO,1626,BLL,608,738,737
FR,4296,FAO,1626,BOH,494,738,737
FR,4296,FAO,1626,BRE,353,738,737
FR,4296,FAO,1626,BRS,490,738,737
FR,4296,FAO,1626,BVA,1367,738,737
FR,4296,FAO,1626,CGN,344,738,737
FR,4296,FAO,1626,CRL,304,738,737
FR,4296,FAO,1626,DTM,373,738,737
FR,4296,FAO,1626,DUB,599,738,737
FR,4296,FAO,1626,EDI,535,738,737
FR,4296,FAO,1626,EIN,585,738,737
FR,4296,FAO,1626,EMA,523,738,737
FR,4296,FAO,1626,FMM,3986,738,737
FR,4296,FAO,1626,HHN,355,738,737
FR,4296,FAO,1626,KIR,601,738,737
FR,4296,FAO,1626,LBA,517,738,737
FR,4296,FAO,1626,LDY,468,738,737
FR,4296,FAO,1626,LIS,1638,738,737
FR,4296,FAO,1626,LPL,491,738,737
FR,4296,FAO,1626,MAN,478,738,737
FR,4296,FAO,1626,MST,582,738,737
FR,4296,FAO,1626,NOC,600,738,737
FR,4296,FAO,1626,NRN,4198,738,737
FR,4296,FAO,1626,OPO,1636,738,737
FR,4296,FAO,1626,ORK,596,738,737
FR,4296,FAO,1626,PIK,537,738,737
FR,4296,FAO,1626,SNN,603,738,737
FR,4296,FAO,1626,STN,548,738,737
FR,4296,FCO,1555,BCN,1218,738,737
FR,4296,FCO,1555,BRU,302,738,737
FR,4296,FCO,1555,CTA,1509,738,737
FR,4296,FCO,1555,PMO,1512,738,737
FR,4296,FCO,1555,SUF,1508,738,737
FR,4296,FEZ,1066,BCN,1218,738,737
FR,4296,FEZ,1066,BGY,1525,738,737
FR,4296,FEZ,1066,BVA,1367,738,737
FR,4296,FEZ,1066,CRL,304,738,737
FR,4296,FEZ,1066,EBU,1350,738,737
FR,4296,FEZ,1066,EIN,585,738,737
FR,4296,FEZ,1066,FNI,1439,738,737
FR,4296,FEZ,1066,HHN,355,738,737
FR,4296,FEZ,1066,MRS,1353,738,737
FR,4296,FEZ,1066,NRN,4198,738,737
FR,4296,FEZ,1066,NTE,1418,738,737
FR,4296,FEZ,1066,PSA,1562,738,737
FR,4296,FEZ,1066,STN,548,738,737
FR,4296,FKB,4166,ACE,1055,738,737
FR,4296,FKB,4166,AGP,1230,738,737
FR,4296,FKB,4166,ALC,1212,738,737
FR,4296,FKB,4166,BRI,1501,738,737
FR,4296,FKB,4166,CAG,1519,738,737
FR,4296,FKB,4166,CIA,1553,738,737
FR,4296,FKB,4166,GRO,1222,738,737
FR,4296,FKB,4166,LPA,1054,738,737
FR,4296,FKB,4166,OPO,1636,738,737
FR,4296,FKB,4166,PMI,3998,738,737
FR,4296,FKB,4166,SKG,1486,738,737
FR,4296,FKB,4166,STN,548,738,737
FR,4296,FKB,4166,TFS,1056,738,737
FR,4296,FKB,4166,TPS,1515,738,737
FR,4296,FKB,4166,ZAD,1209,738,737
FR,4296,FMM,3986,AGP,1230,738,737
FR,4296,FMM,3986,AHO,1517,738,737
FR,4296,FMM,3986,ALC,1212,738,737
FR,4296,FMM,3986,CHQ,1474,738,737
FR,4296,FMM,3986,CIA,1553,738,737
FR,4296,FMM,3986,DUB,599,738,737
FR,4296,FMM,3986,FAO,1626,738,737
FR,4296,FMM,3986,GRO,1222,738,737
FR,4296,FMM,3986,OPO,1636,738,737
FR,4296,FMM,3986,PMI,3998,738,737
FR,4296,FMM,3986,SNN,603,738,737
FR,4296,FMM,3986,STN,548,738,737
FR,4296,FMM,3986,TFS,1056,738,737
FR,4296,FMM,3986,TPS,1515,738,737
FR,4296,FMO,341,AGP,1230,738,737
FR,4296,FMO,341,GRO,1222,738,737
FR,4296,FNI,1439,CRL,304,738,737
FR,4296,FNI,1439,FEZ,1066,738,737
FR,4296,FNI,1439,LPL,491,738,737
FR,4296,FNI,1439,LTN,492,738,737
FR,4296,FSC,1323,CRL,304,738,737
FR,4296,FUE,1051,BCN,1218,738,737
FR,4296,FUE,1051,BGY,1525,738,737
FR,4296,FUE,1051,BHX,469,738,737
FR,4296,FUE,1051,BOH,494,738,737
FR,4296,FUE,1051,BRE,353,738,737
FR,4296,FUE,1051,CRL,304,738,737
FR,4296,FUE,1051,DUB,599,738,737
FR,4296,FUE,1051,EDI,535,738,737
FR,4296,FUE,1051,EMA,523,738,737
FR,4296,FUE,1051,LBA,517,738,737
FR,4296,FUE,1051,LPL,491,738,737
FR,4296,FUE,1051,LTN,492,738,737
FR,4296,FUE,1051,MAD,1229,738,737
FR,4296,FUE,1051,MAN,478,738,737
FR,4296,FUE,1051,NRN,4198,738,737
FR,4296,FUE,1051,ORK,596,738,737
FR,4296,FUE,1051,PIK,537,738,737
FR,4296,FUE,1051,PSA,1562,738,737
FR,4296,FUE,1051,SNN,603,738,737
FR,4296,FUE,1051,STN,548,738,737
FR,4296,GDN,668,BHX,469,738,737
FR,4296,GDN,668,BRS,490,738,737
FR,4296,GDN,668,DUB,599,738,737
FR,4296,GDN,668,EDI,535,738,737
FR,4296,GDN,668,LBA,517,738,737
FR,4296,GDN,668,MAN,478,738,737
FR,4296,GDN,668,ORK,596,738,737
FR,4296,GDN,668,PSA,1562,738,737
FR,4296,GDN,668,RYG,657,738,737
FR,4296,GDN,668,STN,548,738,737
FR,4296,GDN,668,WMI,8414,738,737
FR,4296,GOA,1528,BRI,1501,738,737
FR,4296,GOA,1528,CAG,1519,738,737
FR,4296,GOA,1528,CRL,304,738,737
FR,4296,GOA,1528,STN,548,738,737
FR,4296,GOA,1528,TPS,1515,738,737
FR,4296,GPA,1473,PFO,1198,738,737
FR,4296,GRO,1222,AHO,1517,738,737
FR,4296,GRO,1222,BDS,1506,738,737
FR,4296,GRO,1222,BGY,1525,738,737
FR,4296,GRO,1222,BLL,608,738,737
FR,4296,GRO,1222,BOH,494,738,737
FR,4296,GRO,1222,BRE,353,738,737
FR,4296,GRO,1222,BRS,490,738,737
FR,4296,GRO,1222,BTS,1745,738,737
FR,4296,GRO,1222,BVA,1367,738,737
FR,4296,GRO,1222,CAG,1519,738,737
FR,4296,GRO,1222,CGN,344,738,737
FR,4296,GRO,1222,CRL,304,738,737
FR,4296,GRO,1222,DTM,373,738,737
FR,4296,GRO,1222,DUB,599,738,737
FR,4296,GRO,1222,EIN,585,738,737
FR,4296,GRO,1222,EMA,523,738,737
FR,4296,GRO,1222,FKB,4166,738,737
FR,4296,GRO,1222,FMM,3986,738,737
FR,4296,GRO,1222,FMO,341,738,737
FR,4296,GRO,1222,GRQ,586,738,737
FR,4296,GRO,1222,HHN,355,738,737
FR,4296,GRO,1222,IBZ,1225,738,737
FR,4296,GRO,1222,KRK,669,738,737
FR,4296,GRO,1222,LBA,517,738,737
FR,4296,GRO,1222,LPP,441,738,737
FR,4296,GRO,1222,LTN,492,738,737
FR,4296,GRO,1222,MAN,478,738,737
FR,4296,GRO,1222,MLA,1606,738,737
FR,4296,GRO,1222,MST,582,738,737
FR,4296,GRO,1222,NCL,521,738,737
FR,4296,GRO,1222,NRN,4198,738,737
FR,4296,GRO,1222,PMI,3998,738,737
FR,4296,GRO,1222,POZ,674,738,737
FR,4296,GRO,1222,PSA,1562,738,737
FR,4296,GRO,1222,PSR,1505,738,737
FR,4296,GRO,1222,RAK,1075,738,737
FR,4296,GRO,1222,RBA,1072,738,737
FR,4296,GRO,1222,SFT,726,738,737
FR,4296,GRO,1222,SKG,1486,738,737
FR,4296,GRO,1222,STN,548,738,737
FR,4296,GRO,1222,TLL,415,738,737
FR,4296,GRO,1222,TMP,458,738,737
FR,4296,GRO,1222,TPS,1515,738,737
FR,4296,GRO,1222,WRO,680,738,737
FR,4296,GRQ,586,GRO,1222,738,737
FR,4296,GRQ,586,PMI,3998,738,737
FR,4296,GSE,691,AGP,1230,738,737
FR,4296,GSE,691,AHO,1517,738,737
FR,4296,GSE,691,ALC,1212,738,737
FR,4296,GSE,691,BGY,1525,738,737
FR,4296,GSE,691,BVA,1367,738,737
FR,4296,GSE,691,CIA,1553,738,737
FR,4296,GSE,691,EDI,535,738,737
FR,4296,GSE,691,MLA,1606,738,737
FR,4296,GSE,691,MRS,1353,738,737
FR,4296,GSE,691,PMI,3998,738,737
FR,4296,GSE,691,PSA,1562,738,737
FR,4296,GSE,691,STN,548,738,737
FR,4296,GSE,691,ZAD,1209,738,737
FR,4296,HAU,645,AGP,1230,738,737
FR,4296,HAU,645,ALC,1212,738,737
FR,4296,HAU,645,BRE,353,738,737
FR,4296,HAU,645,PSA,1562,738,737
FR,4296,HAU,645,STN,548,738,737
FR,4296,HAU,645,ZAD,1209,738,737
FR,4296,HHN,355,ACE,1055,738,737
FR,4296,HHN,355,AGP,1230,738,737
FR,4296,HHN,355,AHO,1517,738,737
FR,4296,HHN,355,ALC,1212,738,737
FR,4296,HHN,355,BGY,1525,738,737
FR,4296,HHN,355,BRI,1501,738,737
FR,4296,HHN,355,CAG,1519,738,737
FR,4296,HHN,355,CHQ,1474,738,737
FR,4296,HHN,355,CIA,1553,738,737
FR,4296,HHN,355,CIY,9327,738,737
FR,4296,HHN,355,DUB,599,738,737
FR,4296,HHN,355,EDI,535,738,737
FR,4296,HHN,355,FAO,1626,738,737
FR,4296,HHN,355,FEZ,1066,738,737
FR,4296,HHN,355,GRO,1222,738,737
FR,4296,HHN,355,IBZ,1225,738,737
FR,4296,HHN,355,KIR,601,738,737
FR,4296,HHN,355,KUN,3956,738,737
FR,4296,HHN,355,LIS,1638,738,737
FR,4296,HHN,355,MPL,1359,738,737
FR,4296,HHN,355,NDR,5673,738,737
FR,4296,HHN,355,OPO,1636,738,737
FR,4296,HHN,355,PDV,1193,738,737
FR,4296,HHN,355,PMI,3998,738,737
FR,4296,HHN,355,PSA,1562,738,737
FR,4296,HHN,355,PSR,1505,738,737
FR,4296,HHN,355,PUY,1203,738,737
FR,4296,HHN,355,RAK,1075,738,737
FR,4296,HHN,355,REU,1236,738,737
FR,4296,HHN,355,RIX,3953,738,737
FR,4296,HHN,355,SCQ,1243,738,737
FR,4296,HHN,355,SDR,1251,738,737
FR,4296,HHN,355,SKG,1486,738,737
FR,4296,HHN,355,STN,548,738,737
FR,4296,HHN,355,SUF,1508,738,737
FR,4296,HHN,355,TFS,1056,738,737
FR,4296,HHN,355,TMP,458,738,737
FR,4296,HHN,355,TPS,1515,738,737
FR,4296,HHN,355,TSF,1539,738,737
FR,4296,HHN,355,VLC,1246,738,737
FR,4296,HHN,355,VOL,1448,738,737
FR,4296,HHN,355,XRY,1226,738,737
FR,4296,HHN,355,ZAD,1209,738,737
FR,4296,IBZ,1225,AGP,1230,738,737
FR,4296,IBZ,1225,BCN,1218,738,737
FR,4296,IBZ,1225,BGY,1525,738,737
FR,4296,IBZ,1225,BHX,469,738,737
FR,4296,IBZ,1225,BLQ,1538,738,737
FR,4296,IBZ,1225,BOH,494,738,737
FR,4296,IBZ,1225,BRS,490,738,737
FR,4296,IBZ,1225,CIA,1553,738,737
FR,4296,IBZ,1225,CRL,304,738,737
FR,4296,IBZ,1225,DUB,599,738,737
FR,4296,IBZ,1225,EIN,585,738,737
FR,4296,IBZ,1225,EMA,523,738,737
FR,4296,IBZ,1225,GRO,1222,738,737
FR,4296,IBZ,1225,HHN,355,738,737
FR,4296,IBZ,1225,LBA,517,738,737
FR,4296,IBZ,1225,LPL,491,738,737
FR,4296,IBZ,1225,MAD,1229,738,737
FR,4296,IBZ,1225,MAN,478,738,737
FR,4296,IBZ,1225,MRS,1353,738,737
FR,4296,IBZ,1225,NRN,4198,738,737
FR,4296,IBZ,1225,PIK,537,738,737
FR,4296,IBZ,1225,PSA,1562,738,737
FR,4296,IBZ,1225,STN,548,738,737
FR,4296,IBZ,1225,VLC,1246,738,737
FR,4296,KGS,1458,BGY,1525,738,737
FR,4296,KGS,1458,KRK,669,738,737
FR,4296,KGS,1458,KUN,3956,738,737
FR,4296,KGS,1458,LBA,517,738,737
FR,4296,KGS,1458,LPL,491,738,737
FR,4296,KGS,1458,RYG,657,738,737
FR,4296,KGS,1458,STN,548,738,737
FR,4296,KIR,601,ALC,1212,738,737
FR,4296,KIR,601,FAO,1626,738,737
FR,4296,KIR,601,HHN,355,738,737
FR,4296,KIR,601,LTN,492,738,737
FR,4296,KIR,601,STN,548,738,737
FR,4296,KRK,669,AGP,1230,738,737
FR,4296,KRK,669,ALC,1212,738,737
FR,4296,KRK,669,BGY,1525,738,737
FR,4296,KRK,669,BHX,469,738,737
FR,4296,KRK,669,BLQ,1538,738,737
FR,4296,KRK,669,BVA,1367,738,737
FR,4296,KRK,669,CAG,1519,738,737
FR,4296,KRK,669,CIA,1553,738,737
FR,4296,KRK,669,CRL,304,738,737
FR,4296,KRK,669,DTM,373,738,737
FR,4296,KRK,669,DUB,599,738,737
FR,4296,KRK,669,EDI,535,738,737
FR,4296,KRK,669,EIN,585,738,737
FR,4296,KRK,669,EMA,523,738,737
FR,4296,KRK,669,GRO,1222,738,737
FR,4296,KRK,669,KGS,1458,738,737
FR,4296,KRK,669,LBA,517,738,737
FR,4296,KRK,669,LPL,491,738,737
FR,4296,KRK,669,MAD,1229,738,737
FR,4296,KRK,669,MAN,478,738,737
FR,4296,KRK,669,MLA,1606,738,737
FR,4296,KRK,669,NYO,699,738,737
FR,4296,KRK,669,PFO,1198,738,737
FR,4296,KRK,669,PSA,1562,738,737
FR,4296,KRK,669,RYG,657,738,737
FR,4296,KRK,669,SNN,603,738,737
FR,4296,KRK,669,STN,548,738,737
FR,4296,KRK,669,TPS,1515,738,737
FR,4296,KTW,671,ALC,1212,738,737
FR,4296,KTW,671,BHX,469,738,737
FR,4296,KTW,671,CHQ,1474,738,737
FR,4296,KTW,671,DUB,599,738,737
FR,4296,KTW,671,STN,548,738,737
FR,4296,KUN,3956,ALC,1212,738,737
FR,4296,KUN,3956,BHX,469,738,737
FR,4296,KUN,3956,BRS,490,738,737
FR,4296,KUN,3956,CAG,1519,738,737
FR,4296,KUN,3956,CIY,9327,738,737
FR,4296,KUN,3956,DUB,599,738,737
FR,4296,KUN,3956,EDI,535,738,737
FR,4296,KUN,3956,HHN,355,738,737
FR,4296,KUN,3956,KGS,1458,738,737
FR,4296,KUN,3956,LGW,502,738,737
FR,4296,KUN,3956,LTN,492,738,737
FR,4296,KUN,3956,MLA,1606,738,737
FR,4296,KUN,3956,NOC,600,738,737
FR,4296,KUN,3956,PFO,1198,738,737
FR,4296,KUN,3956,PMI,3998,738,737
FR,4296,KUN,3956,RHO,1472,738,737
FR,4296,KUN,3956,RYG,657,738,737
FR,4296,KUN,3956,STN,548,738,737
FR,4296,KUN,3956,TPS,1515,738,737
