aircraft_id,aircraft_manufacturer,model,msn,delivery_date,first_flight_date,build_year,current_status
8029,Airbus,A300,733,07-12-94,04-25-94,1994,Active
31028,Airbus,A300,734,07-27-94,05-27-94,1994,Active
28050,Airbus,A300,735,07-20-94,03-25-94,1994,Active
28052,Airbus,A300,736,07-28-94,05-10-94,1994,Active
28018,Airbus,A300,737,09-29-94,09-16-94,1994,Scrapped
2809,Airbus,A300,738,09-28-94,06-29-94,1994,Active
17170,Airbus,A300,739,10-18-94,06-21-94,1994,Active
25150,Airbus,A300,740,11-30-94,07-12-94,1994,Scrapped
35422,Airbus,A300,741,11-17-94,08-31-94,1994,Scrapped
28043,Airbus,A300,742,11-21-94,09-15-94,1994,Active
1194,Airbus,A300,743,01-13-95,09-22-94,1994,Scrapped
37222,Airbus,A300,744,04-05-95,12-01-94,1994,Scrapped
7822,Airbus,A300,745,02-21-95,11-09-94,1994,Active
24407,Airbus,A300,746,03-28-95,11-23-94,1994,Active
11840,Airbus,A300,747,03-06-95,12-02-94,1994,Stored
27724,Airbus,A300,748,03-02-95,01-03-95,1995,Active
29591,Airbus,A300,749,05-23-95,01-04-95,1995,Scrapped
1261,Airbus,A300,750,05-05-95,02-15-95,1995,Scrapped
16792,Airbus,A300,751,04-24-96,03-26-96,1996,Active
28998,Airbus,A300,752,05-04-95,01-30-95,1995,Active
13972,Airbus,A300,753,05-15-96,03-01-95,1995,Active
7054,Airbus,A300,754,07-12-95,05-05-95,1995,Active
26228,Airbus,A300,755,04-05-96,04-05-96,1996,Scrapped
33931,Airbus,A300,756,11-21-95,09-01-95,1995,Active
7208,Airbus,A300,757,07-31-95,05-23-95,1995,Active
32438,Airbus,A300,758,08-19-99,04-01-95,1995,Active
8975,Airbus,A300,759,09-20-95,07-04-95,1995,Active
22117,Airbus,A300,760,10-25-95,08-24-95,1995,Active
39507,Airbus,A300,761,09-23-96,08-01-96,1996,Active
3089,Airbus,A300,762,01-25-96,10-19-95,1995,Scrapped
18915,Airbus,A300,763,02-08-96,11-23-95,1995,Active
33153,Airbus,A300,764,07-08-96,04-18-96,1996,Scrapped
13681,Airbus,A300,765,05-07-97,04-21-97,1997,Active
2085,Airbus,A300,766,11-29-95,09-14-95,1995,Active
19011,Airbus,A300,767,12-10-96,10-15-96,1996,Written Off
592,Airbus,A300,768,02-20-96,11-16-95,1995,Active
594,Airbus,A300,769,03-19-96,12-21-95,1995,Active
24186,Airbus,A300,770,06-07-96,03-01-96,1996,Active
15820,Airbus,A300,771,08-28-96,07-01-96,1996,Active
28035,Airbus,A300,772,05-24-96,03-01-96,1996,Active
29789,Airbus,A300,773,12-30-96,11-13-96,1996,Active
14514,Airbus,A300,774,06-25-96,04-11-96,1996,Active
25143,Airbus,A300,775,12-08-97,10-28-97,1997,Scrapped
16796,Airbus,A300,776,12-18-98,06-09-98,1998,Active
21199,Airbus,A300,777,06-09-97,04-11-97,1997,Scrapped
25154,Airbus,A300,778,07-07-97,05-06-97,1997,Active
13048,Airbus,A300,779,08-19-97,06-05-97,1997,Active
13340,Airbus,A300,780,08-28-97,07-10-97,1997,Active
13467,Airbus,A300,781,09-18-97,08-12-97,1997,Active
32620,Airbus,A300,782,12-02-98,02-09-98,1998,Scrapped
17080,Airbus,A300,783,05-07-98,01-06-98,1998,Active
32244,Airbus,A300,784,12-08-98,03-03-98,1998,Scrapped
33901,Airbus,A300,785,12-10-98,04-16-98,1998,Scrapped
28029,Airbus,A300,786,12-15-98,05-12-98,1998,Active
32612,Airbus,A300,787,11-30-98,07-07-98,1998,Scrapped
33167,Airbus,A300,788,09-11-98,08-05-98,1998,Scrapped
848,Airbus,A300,789,06-18-98,05-11-98,1998,Scrapped
24856,Airbus,A300,790,07-15-98,06-12-98,1998,Active
13051,Airbus,A300,791,08-27-98,07-17-98,1998,Active
13711,Airbus,A300,792,09-22-98,08-13-98,1998,Active
7846,Airbus,A300,793,10-22-98,09-16-98,1998,Active
28034,Airbus,A300,794,11-17-98,10-05-98,1998,Active
6235,Airbus,A300,796,01-05-01,12-12-00,2000,Active
7069,Airbus,A300,797,03-01-00,11-19-99,1999,Active
6007,Airbus,A300,799,05-18-99,03-30-99,1999,Active
25155,Airbus,A300,800,06-03-99,04-22-99,1999,Active
30190,Airbus,A300,801,07-28-99,06-01-99,1999,Scrapped
25761,Airbus,A300,802,08-20-99,07-01-99,1999,Scrapped
16236,Airbus,A300,803,09-22-99,07-01-99,1999,Active
7507,Airbus,A300,804,10-19-99,09-01-99,1999,Active
18904,Airbus,A300,805,07-25-00,02-01-00,2000,Active
11713,Airbus,A300,806,09-21-00,05-06-00,2000,Active
25451,Airbus,A300,807,09-12-00,05-19-00,2000,Active
24190,Airbus,A300,808,10-20-00,07-20-00,2000,Scrapped
28063,Airbus,A300,809,10-30-00,08-30-00,2000,Active
2923,Airbus,A300,810,11-29-00,10-05-00,2000,Active
7232,Airbus,A300,811,12-08-00,10-25-00,2000,Active
29633,Airbus,A300,812,03-07-01,12-20-00,2000,Active
307,Airbus,A300,813,03-30-01,01-18-01,2001,Active
21216,Airbus,A300,814,05-04-01,02-15-01,2001,Active
7811,Airbus,A300,815,05-30-01,03-15-01,2001,Active
24414,Airbus,A300,816,06-12-01,04-06-01,2001,Active
34851,Airbus,A300,817,07-06-01,04-26-01,2001,Active
2416,Airbus,A300,818,08-23-01,05-30-01,2001,Active
1199,Airbus,A300,819,08-30-01,06-19-01,2001,Scrapped
3221,Airbus,A300,820,09-28-01,07-09-01,2001,Scrapped
22134,Airbus,A300,821,10-18-01,07-20-01,2001,Active
11715,Airbus,A300,822,10-25-01,09-03-01,2001,Active
24415,Airbus,A300,823,01-25-02,10-16-01,2001,Scrapped
29640,Airbus,A300,824,02-26-02,11-08-01,2001,Active
16715,Airbus,A300,825,02-14-02,11-30-01,2001,Active
2489,Airbus,A300,826,03-15-02,01-17-02,2002,Active
2443,Airbus,A300,827,04-19-02,02-14-02,2002,Active
34088,Airbus,A300,828,05-23-02,03-13-02,2002,Active
1517,Airbus,A300,829,02-05-03,08-09-02,2002,Scrapped
1516,Airbus,A300,830,02-07-03,10-17-02,2002,Active
27688,Airbus,A300,831,03-13-03,12-13-02,2002,Active
25706,Airbus,A300,832,05-14-03,12-20-02,2002,Active
24413,Airbus,A300,833,05-15-03,02-13-03,2003,Active
30095,Airbus,A300,834,06-04-03,04-11-03,2003,Scrapped
21214,Airbus,A300,835,07-24-03,04-07-03,2003,Active
591,Airbus,A300,836,08-26-02,05-30-02,2002,Scrapped
39348,Airbus,A300,837,09-25-02,07-19-02,2002,Scrapped
28023,Airbus,A300,838,11-25-02,08-28-02,2002,Scrapped
8171,Airbus,A300,839,08-28-03,06-20-03,2003,Scrapped
22957,Airbus,A300,840,02-05-04,11-04-03,2003,Active
25156,Airbus,A300,841,02-13-04,11-03-03,2003,Written Off
2481,Airbus,A300,845,03-11-04,12-01-03,2003,Active
28049,Airbus,A300,846,05-13-04,02-19-04,2004,Active
3184,Airbus,A300,847,06-17-04,01-22-04,2004,Active
31674,Airbus,A300,848,07-16-04,04-30-04,2004,Scrapped
9183,Airbus,A300,849,09-09-04,06-02-04,2004,Active
2089,Airbus,A300,850,10-21-04,03-18-10,2004,Active
29111,Airbus,A300,851,01-27-05,11-25-04,2004,Scrapped
31918,Airbus,A300,852,02-17-05,12-20-04,2004,Active
13049,Airbus,A300,853,07-07-05,01-20-05,2005,Scrapped
8143,Airbus,A300,854,05-19-05,03-03-05,2005,Active
28051,Airbus,A300,855,09-03-04,05-07-04,2004,Active
33913,Airbus,A300,856,10-07-04,06-30-04,2004,Active
32020,Airbus,A300,857,11-09-04,08-20-04,2004,Active
31929,Airbus,A300,858,12-10-04,09-28-04,2004,Active
593,Airbus,A300,859,02-07-05,10-20-04,2004,Active
26957,Airbus,A300,860,03-11-05,11-25-04,2004,Active
30358,Airbus,A300,861,06-23-05,04-06-05,2005,Active
595,Airbus,A300,862,07-28-05,06-01-05,2005,Active
22958,Airbus,A300,863,08-25-05,06-30-05,2005,Active
28064,Airbus,A300,864,01-19-06,09-21-05,2005,Scrapped
27687,Airbus,A300,865,02-09-06,11-29-05,2005,Active
11712,Airbus,A300,866,03-16-06,11-10-05,2005,Active
31827,Airbus,A300,867,05-05-06,01-05-06,2006,Scrapped
27888,Airbus,A300,868,06-01-06,02-28-06,2006,Active
28045,Airbus,A300,869,08-03-06,06-02-06,2006,Active
32060,Airbus,A300,870,05-19-06,03-13-06,2006,Active
4014,Airbus,A300,871,06-22-06,04-11-06,2006,Active
13052,Airbus,A300,872,07-19-06,07-19-06,2006,Active
28032,Airbus,A300,873,02-14-07,10-30-06,2006,Scrapped
33567,Airbus,A300,874,03-20-07,12-01-06,2006,Active
8785,Airbus,A300,875,01-12-07,01-11-07,2007,Active
28033,Airbus,A300,876,04-24-07,02-12-07,2007,Scrapped
28044,Airbus,A300,877,06-12-07,03-27-07,2007,Active
31262,Airbus,A300,878,07-17-07,04-18-07,2007,Active
18246,Airbus,A310,162,04-03-82,04-03-82,1982,Stored
21070,Airbus,A310,172,05-13-82,05-13-82,1982,Stored
3956,Airbus,A310,191,08-05-82,08-05-82,1982,Scrapped
9309,Airbus,A310,201,10-20-82,10-20-82,1982,Stored
605,Airbus,A310,217,12-01-82,12-01-82,1982,Stored
1219,Airbus,A310,224,03-25-83,01-05-83,1983,Stored
39363,Airbus,A310,230,03-27-83,01-27-83,1983,Stored
33929,Airbus,A310,233,03-30-83,02-07-83,1983,Stored
21281,Airbus,A310,237,03-31-83,02-22-83,1983,Stored
39362,Airbus,A310,241,04-26-83,03-08-83,1983,Stored
7268,Airbus,A310,245,06-17-83,05-04-83,1983,Stored
11550,Airbus,A310,248,05-27-83,04-12-83,1983,Stored
11138,Airbus,A310,251,05-30-83,04-20-83,1983,Stored
25697,Airbus,A310,254,06-01-83,04-27-83,1983,Stored
10181,Airbus,A310,257,07-07-83,05-25-83,1983,Scrapped
15575,Airbus,A310,260,10-14-83,06-27-83,1983,Stored
18245,Airbus,A310,264,12-12-83,08-04-83,1983,Stored
9662,Airbus,A310,267,09-28-83,07-29-83,1983,Written Off
28116,Airbus,A310,270,12-14-84,08-24-83,1983,Scrapped
21280,Airbus,A310,273,01-20-84,10-13-83,1983,Stored
13703,Airbus,A310,276,10-26-83,09-19-83,1983,Scrapped
4372,Airbus,A310,278,12-09-83,09-30-83,1983,Stored
11449,Airbus,A310,281,03-15-84,10-13-83,1983,Stored
6948,Airbus,A310,283,01-13-84,10-24-83,1983,Stored
32792,Airbus,A310,285,12-14-84,11-09-83,1983,Stored
15171,Airbus,A310,288,05-25-85,11-21-83,1983,Stored
2013,Airbus,A310,291,08-31-84,06-20-84,1984,Scrapped
19691,Airbus,A310,293,12-20-84,08-02-84,1984,Scrapped
5072,Airbus,A310,295,03-20-84,12-15-83,1983,Stored
20416,Airbus,A310,297,02-07-84,12-21-83,1983,Stored
21052,Airbus,A310,300,02-16-84,12-27-83,1983,Scrapped
12571,Airbus,A310,303,02-23-84,01-10-84,1984,Stored
22945,Airbus,A310,306,03-20-84,01-20-84,1984,Stored
16046,Airbus,A310,309,03-23-84,02-03-84,1984,Scrapped
21073,Airbus,A310,311,06-25-85,02-29-84,1984,Stored
35631,Airbus,A310,313,03-30-84,02-23-84,1984,Stored
3953,Airbus,A310,316,04-27-84,03-10-84,1984,Stored
35633,Airbus,A310,318,04-26-84,03-16-84,1984,Stored
14742,Airbus,A310,320,06-28-85,08-11-84,1984,Stored
4939,Airbus,A310,326,06-04-84,03-30-84,1984,Stored
23044,Airbus,A310,329,12-14-84,05-02-84,1984,Stored
5562,Airbus,A310,331,05-30-84,04-11-84,1984,Stored
32999,Airbus,A310,333,05-31-85,02-15-85,1985,Stored
32062,Airbus,A310,335,06-21-84,05-15-84,1984,Stored
7083,Airbus,A310,338,05-22-85,04-05-85,1985,Stored
13698,Airbus,A310,339,02-27-86,07-11-84,1984,Stored
1796,Airbus,A310,340,12-14-84,06-15-84,1984,Stored
211,Airbus,A310,342,02-05-86,04-28-84,1984,Stored
11581,Airbus,A310,343,05-25-85,02-27-85,1985,Stored
27424,Airbus,A310,345,06-12-85,03-21-85,1985,Stored
3152,Airbus,A310,346,02-05-86,09-20-84,1984,Scrapped
6615,Airbus,A310,347,11-19-84,09-26-84,1984,Scrapped
35630,Airbus,A310,349,11-29-84,10-03-84,1984,Stored
35026,Airbus,A310,350,11-28-84,10-15-84,1984,Scrapped
14244,Airbus,A310,352,03-28-85,01-31-85,1985,Scrapped
4941,Airbus,A310,353,01-11-85,10-26-84,1984,Stored
15570,Airbus,A310,355,01-04-85,11-13-84,1984,Stored
23059,Airbus,A310,356,01-10-85,11-21-84,1984,Stored
21071,Airbus,A310,357,01-28-85,11-27-84,1984,Stored
18033,Airbus,A310,359,02-07-85,12-14-84,1984,Stored
2098,Airbus,A310,360,02-14-85,12-26-84,1984,Stored
27230,Airbus,A310,362,02-19-85,01-04-85,1985,Stored
21076,Airbus,A310,363,03-07-85,01-17-85,1985,Scrapped
10723,Airbus,A310,364,03-21-85,02-07-85,1985,Stored
29563,Airbus,A310,367,04-02-85,02-21-85,1985,Scrapped
32248,Airbus,A310,369,04-12-85,03-01-85,1985,Stored
21067,Airbus,A310,370,02-21-86,01-06-86,1986,Scrapped
11733,Airbus,A310,372,04-30-85,03-19-85,1985,Scrapped
3673,Airbus,A310,375,05-30-85,04-16-85,1985,Stored
7508,Airbus,A310,378,07-08-85,07-08-85,1985,Active
21062,Airbus,A310,379,06-21-85,04-24-85,1985,Written Off
21058,Airbus,A310,386,06-26-85,04-29-85,1985,Scrapped
21065,Airbus,A310,389,03-12-86,01-20-86,1986,Stored
21051,Airbus,A310,390,04-14-86,02-19-86,1986,Written Off
9814,Airbus,A310,392,09-06-85,09-06-85,1985,Written Off
25182,Airbus,A310,394,09-25-85,07-10-85,1985,Stored
23602,Airbus,A310,397,01-10-86,08-14-85,1985,Stored
7270,Airbus,A310,399,12-16-85,10-16-85,1985,Stored
9656,Airbus,A310,400,02-27-86,11-05-85,1985,Stored
11451,Airbus,A310,404,12-20-85,10-29-85,1985,Scrapped
15045,Airbus,A310,406,04-11-86,02-10-86,1986,Written Off
1096,Airbus,A310,407,05-07-86,03-07-86,1986,Scrapped
8062,Airbus,A310,409,01-15-86,11-21-85,1985,Scrapped
28138,Airbus,A310,410,01-31-86,11-29-85,1985,Scrapped
15439,Airbus,A310,412,03-21-86,02-03-86,1986,Scrapped
21310,Airbus,A310,413,05-29-86,03-07-86,1986,Stored
6532,Airbus,A310,415,04-29-86,03-03-86,1986,Written Off
8040,Airbus,A310,416,05-15-86,03-21-86,1986,Scrapped
23605,Airbus,A310,418,01-21-88,07-22-86,1986,Active
21075,Airbus,A310,419,05-30-86,04-07-86,1986,Stored
10048,Airbus,A310,421,03-13-87,01-15-87,1987,Active
3398,Airbus,A310,422,04-28-87,03-03-87,1987,Active
24340,Airbus,A310,424,11-26-86,06-02-86,1986,Stored
7269,Airbus,A310,425,01-31-88,12-24-86,1986,Active
600,Airbus,A310,426,09-24-86,07-03-86,1986,Written Off
29901,Airbus,A310,427,01-04-88,09-19-86,1986,Scrapped
11139,Airbus,A310,428,10-29-86,08-26-86,1986,Stored
5885,Airbus,A310,429,12-29-86,09-03-86,1986,Stored
16850,Airbus,A310,430,02-01-88,09-25-86,1986,Scrapped
19148,Airbus,A310,431,06-12-87,05-11-87,1987,Active
28142,Airbus,A310,432,07-03-87,10-08-86,1986,Scrapped
33927,Airbus,A310,433,07-08-87,04-27-87,1987,Stored
23608,Airbus,A310,434,04-09-87,02-25-87,1987,Active
20508,Airbus,A310,435,07-30-87,12-02-86,1986,Scrapped
26481,Airbus,A310,436,07-24-87,05-02-87,1987,Active
16640,Airbus,A310,437,03-03-87,11-28-86,1986,Written Off
7088,Airbus,A310,438,11-25-87,10-02-87,1987,Written Off
31957,Airbus,A310,439,09-01-87,06-21-87,1987,Active
29615,Airbus,A310,440,08-28-87,05-25-87,1987,Scrapped
28520,Airbus,A310,441,11-27-87,10-05-87,1987,Active
36988,Airbus,A310,442,06-17-87,04-03-87,1987,Written Off
34778,Airbus,A310,443,12-22-87,10-02-87,1987,Scrapped
1060,Airbus,A310,444,12-22-87,10-26-87,1987,Active
1435,Airbus,A310,445,02-08-88,11-09-87,1987,Active
6947,Airbus,A310,446,02-23-88,12-17-87,1987,Active
28135,Airbus,A310,447,03-20-88,01-20-88,1988,Active
24434,Airbus,A310,448,03-29-88,02-01-88,1988,Stored
1097,Airbus,A310,449,07-17-87,05-07-87,1987,Active
3091,Airbus,A310,450,08-14-87,06-12-87,1987,Written Off
28137,Airbus,A310,451,04-16-88,01-28-88,1988,Scrapped
15506,Airbus,A310,452,09-30-87,07-21-87,1987,Stored
31525,Airbus,A310,453,10-15-87,08-11-87,1987,Scrapped
31828,Airbus,A310,454,03-18-88,01-15-88,1988,Stored
16641,Airbus,A310,455,04-28-88,02-11-88,1988,Scrapped
11543,Airbus,A310,456,05-28-88,03-04-88,1988,Stored
11141,Airbus,A310,457,06-02-88,03-25-88,1988,Active
24442,Airbus,A310,458,06-21-88,04-21-88,1988,Stored
24842,Airbus,A310,467,06-30-88,05-18-88,1988,Stored
4574,Airbus,A310,468,03-22-88,12-23-87,1987,Written Off
22769,Airbus,A310,472,05-19-88,03-07-88,1988,Active
4121,Airbus,A310,473,03-20-89,01-05-89,1989,Written Off
24469,Airbus,A310,475,08-25-88,05-31-88,1988,Stored
29055,Airbus,A310,476,04-11-88,01-27-88,1988,Written Off
16081,Airbus,A310,478,06-15-88,02-25-88,1988,Stored
9657,Airbus,A310,480,06-22-88,04-06-88,1988,Stored
14157,Airbus,A310,481,08-30-88,06-03-88,1988,Stored
966,Airbus,A310,482,09-29-88,07-13-88,1988,Active
11450,Airbus,A310,483,10-25-88,08-05-88,1988,Active
6211,Airbus,A310,484,12-10-88,09-02-88,1988,Active
3782,Airbus,A310,485,11-02-88,09-14-88,1988,Scrapped
19500,Airbus,A310,486,02-28-89,10-05-88,1988,Scrapped
40239,Airbus,A310,487,01-09-89,11-02-88,1988,Stored
15475,Airbus,A310,488,03-08-89,01-13-89,1989,Active
3090,Airbus,A310,489,12-16-88,10-21-88,1988,Written Off
36491,Airbus,A310,490,02-03-89,12-07-88,1988,Stored
9847,Airbus,A310,491,03-15-89,01-04-89,1989,Written Off
5774,Airbus,A310,492,01-27-89,11-25-88,1988,Active
15924,Airbus,A310,493,03-07-89,01-09-89,1989,Stored
6954,Airbus,A310,494,03-01-89,11-09-88,1988,Stored
36200,Airbus,A310,495,04-06-89,02-07-89,1989,Stored
8145,Airbus,A310,496,04-05-89,02-20-89,1989,Active
39364,Airbus,A310,497,04-28-89,03-08-89,1989,Active
29642,Airbus,A310,498,06-26-89,04-05-89,1989,Active
5881,Airbus,A310,499,06-30-89,04-20-89,1989,Written Off
21375,Airbus,A310,500,08-25-89,03-29-89,1989,Stored
7527,Airbus,A310,501,09-29-89,04-12-89,1989,Scrapped
3949,Airbus,A310,502,08-07-89,05-26-89,1989,Scrapped
23604,Airbus,A310,503,10-23-89,06-29-89,1989,Active
33115,Airbus,A310,504,08-31-89,06-07-89,1989,Scrapped
24839,Airbus,A310,519,11-28-89,07-20-89,1989,Stored
20496,Airbus,A310,520,10-09-89,07-05-89,1989,Stored
23607,Airbus,A310,522,10-27-89,08-25-89,1989,Active
20421,Airbus,A310,523,03-02-90,09-13-89,1989,Active
25203,Airbus,A310,524,12-08-89,09-27-89,1989,Active
13082,Airbus,A310,526,03-30-90,10-05-89,1989,Active
9627,Airbus,A310,527,01-19-90,10-25-89,1989,Scrapped
10047,Airbus,A310,528,01-10-90,10-25-89,1989,Written Off
22771,Airbus,A310,531,03-16-90,11-22-89,1989,Written Off
3770,Airbus,A310,534,02-13-90,12-01-89,1989,Stored
21337,Airbus,A310,535,05-30-90,03-23-90,1990,Written Off
22770,Airbus,A310,537,03-27-90,01-19-90,1990,Stored
31544,Airbus,A310,538,08-24-90,02-19-90,1990,Stored
24841,Airbus,A310,539,06-08-90,04-10-90,1990,Active
33417,Airbus,A310,541,05-10-90,03-13-90,1990,Scrapped
24329,Airbus,A310,542,06-26-90,04-25-90,1990,Stored
28153,Airbus,A310,544,08-30-90,06-18-90,1990,Stored
965,Airbus,A310,545,01-03-92,07-04-90,1990,Active
8787,Airbus,A310,547,11-23-90,08-07-90,1990,Active
31056,Airbus,A310,548,10-22-90,08-23-90,1990,Written Off
6017,Airbus,A310,549,12-13-90,09-07-90,1990,Stored
21838,Airbus,A310,550,12-10-90,09-25-90,1990,Active
5909,Airbus,A310,551,02-12-91,10-29-90,1990,Active
3900,Airbus,A310,552,12-19-90,10-19-90,1990,Stored
8043,Airbus,A310,562,03-20-91,11-09-90,1990,Stored
25929,Airbus,A310,564,02-11-91,11-22-90,1990,Active
1058,Airbus,A310,565,03-06-91,12-12-90,1990,Active
8777,Airbus,A310,567,03-12-91,01-03-91,1991,Active
26074,Airbus,A310,568,03-26-91,01-23-91,1991,Active
28140,Airbus,A310,570,03-29-91,01-30-91,1991,Scrapped
20420,Airbus,A310,571,04-29-91,02-07-91,1991,Active
10681,Airbus,A310,573,05-07-91,02-21-91,1991,Stored
24892,Airbus,A310,574,09-26-91,03-01-91,1991,Stored
33574,Airbus,A310,576,09-27-91,03-20-91,1991,Stored
6254,Airbus,A310,585,06-25-91,03-18-91,1991,Stored
4101,Airbus,A310,586,07-11-91,03-29-91,1991,Active
6212,Airbus,A310,587,07-30-91,04-17-91,1991,Written Off
26336,Airbus,A310,588,07-29-92,05-23-91,1991,Active
29644,Airbus,A310,589,07-24-91,05-15-91,1991,Scrapped
1095,Airbus,A310,590,09-02-91,06-03-91,1991,Stored
28139,Airbus,A310,591,11-05-91,06-11-91,1991,Stored
664,Airbus,A310,592,08-12-92,07-22-91,1991,Active
33544,Airbus,A310,593,08-27-92,08-02-91,1991,Stored
21839,Airbus,A310,594,12-13-91,08-01-91,1991,Stored
28134,Airbus,A310,595,11-08-91,08-30-91,1991,Active
23609,Airbus,A310,596,12-11-92,09-11-91,1991,Written Off
2893,Airbus,A310,597,08-07-92,09-24-91,1991,Active
23045,Airbus,A310,598,03-16-92,10-31-91,1991,Scrapped
11996,Airbus,A310,599,02-10-92,10-16-91,1991,Active
26996,Airbus,A310,600,02-26-92,11-04-91,1991,Active
14083,Airbus,A310,620,01-31-92,11-08-91,1991,Active
21366,Airbus,A310,622,07-30-92,12-02-91,1991,Active
21546,Airbus,A310,624,03-09-92,12-06-91,1991,Active
26073,Airbus,A310,634,02-28-92,12-18-91,1991,Scrapped
1507,Airbus,A310,636,12-17-92,01-13-92,1992,Stored
15925,Airbus,A310,638,04-15-92,01-27-92,1992,Stored
8990,Airbus,A310,640,04-27-92,02-06-92,1992,Written Off
15636,Airbus,A310,642,04-30-92,02-20-92,1992,Written Off
3092,Airbus,A310,644,12-17-92,03-09-92,1992,Stored
21373,Airbus,A310,646,06-30-92,03-19-92,1992,Active
10049,Airbus,A310,647,05-19-93,10-28-92,1992,Stored
31807,Airbus,A310,648,11-02-93,04-06-92,1992,Active
2891,Airbus,A310,649,06-18-93,10-05-92,1992,Stored
39605,Airbus,A310,650,03-31-93,04-24-92,1992,Written Off
5317,Airbus,A310,651,08-12-92,05-20-92,1992,Active
11585,Airbus,A310,652,09-04-92,05-27-92,1992,Stored
11960,Airbus,A310,653,09-23-92,06-25-92,1992,Stored
4884,Airbus,A310,654,09-25-92,06-25-92,1992,Scrapped
18357,Airbus,A310,656,12-21-93,07-01-92,1992,Stored
32590,Airbus,A310,658,11-19-92,09-03-92,1992,Active
5404,Airbus,A310,660,09-30-93,10-16-92,1992,Written Off
11995,Airbus,A310,661,01-22-93,11-03-92,1992,Stored
15436,Airbus,A310,663,06-30-93,11-17-92,1992,Stored
34879,Airbus,A310,665,03-19-93,12-09-92,1992,Stored
31441,Airbus,A310,667,03-30-93,01-11-93,1993,Active
31940,Airbus,A310,669,04-23-93,02-01-93,1993,Stored
20419,Airbus,A310,671,08-11-93,02-19-93,1993,Written Off
2479,Airbus,A310,672,05-19-93,02-24-93,1993,Stored
5282,Airbus,A310,674,07-27-93,03-17-93,1993,Stored
21334,Airbus,A310,676,09-15-93,04-29-93,1993,Stored
4898,Airbus,A310,678,11-05-93,05-28-93,1993,Stored
7516,Airbus,A310,680,09-09-93,06-10-93,1993,Stored
21338,Airbus,A310,682,11-19-93,06-24-93,1993,Stored
26159,Airbus,A310,684,10-28-93,08-19-93,1993,Written Off
21840,Airbus,A310,686,12-01-93,08-27-93,1993,Scrapped
28146,Airbus,A310,687,12-22-93,09-13-93,1993,Stored
4933,Airbus,A310,689,12-29-93,09-28-93,1993,Written Off
32001,Airbus,A310,691,05-11-94,02-08-94,1994,Stored
653,Airbus,A310,693,06-17-94,06-17-94,1994,Stored
2454,Airbus,A310,695,05-15-95,11-08-94,1994,Scrapped
11586,Airbus,A310,697,03-16-95,01-11-95,1995,Stored
28511,Airbus,A310,698,06-13-96,04-17-96,1996,Written Off
1434,Airbus,A310,700,08-19-96,05-28-96,1996,Stored
21345,Airbus,A310,702,03-18-97,01-20-97,1997,Stored
25601,Airbus,A310,704,03-28-97,02-04-97,1997,Active
24438,Airbus,A310,706,06-15-98,03-19-98,1998,Stored
21411,Airbus,A318,1599,01-15-02,01-15-02,2002,Active
26998,Airbus,A318,1660,06-03-02,06-03-02,2002,Stored
32897,Airbus,A318,1939,07-21-03,05-22-03,2003,Stored
26997,Airbus,A318,1991,07-30-03,07-14-03,2003,Stored
5777,Airbus,A318,2017,09-12-03,08-21-03,2003,Written Off
16643,Airbus,A318,2035,10-09-03,09-12-03,2003,Active
6255,Airbus,A318,2051,10-22-03,09-23-03,2003,Written Off
13712,Airbus,A318,2059,11-07-03,10-15-03,2003,Active
2099,Airbus,A318,2071,11-21-03,10-24-03,2003,Active
22773,Airbus,A318,2081,12-05-03,11-07-03,2003,Active
26337,Airbus,A318,2100,12-17-03,12-03-03,2003,Active
603,Airbus,A318,2109,04-02-04,01-13-04,2004,Active
25933,Airbus,A318,2218,05-10-04,04-26-04,2004,Stored
11161,Airbus,A318,2276,10-25-04,08-18-04,2004,Stored
5779,Airbus,A318,2317,10-29-04,10-07-04,2004,Active
15920,Airbus,A318,2328,11-10-04,10-15-04,2004,Active
34880,Airbus,A318,2333,11-15-04,10-21-04,2004,Active
5775,Airbus,A318,2344,12-06-04,11-04-04,2004,Active
27889,Airbus,A318,2350,12-13-04,11-10-04,2004,Active
13476,Airbus,A318,2358,12-10-04,11-19-04,2004,Active
25607,Airbus,A318,2367,01-18-05,12-02-04,2004,Active
21407,Airbus,A318,2377,01-19-05,12-22-04,2004,Active
11163,Airbus,A318,2394,02-10-05,01-19-05,2005,Active
12512,Airbus,A318,2523,07-20-05,06-29-05,2005,Active
23732,Airbus,A318,2544,08-17-05,08-03-05,2005,Active
15577,Airbus,A318,2552,09-08-05,08-24-05,2005,Active
7078,Airbus,A318,2575,10-12-05,09-28-05,2005,Active
6256,Airbus,A318,2582,10-14-05,10-05-05,2005,Active
25452,Airbus,A318,2601,11-09-05,10-26-05,2005,Active
